9764.63506573803
8947.80934800527
14833.2817960568
17044.216456933
8481.8109804241
14845.9933889732
8237.35826303874
9969.4448401228
11491.4937502667
15053.4052371538
7298.4063425067
23483.6618480171
15898.7473988822
20442.2579445449
14028.4541491768
10797.0743227764
13538.3409282558
19384.3540217921
16981.8564875931
22203.5172946714
12759.4475037552
14027.1933895568
11603.347105567
14630.5466301972
11631.2344883484
