NaN,0,147.587010856681
NaN,0,129.808693335118
NaN,0,140.199269504709
NaN,0,230.963166460233
NaN,0,315.024404575764
NaN,0,89.6787110771901
NaN,0,80.1899865803159
NaN,0,329.983171212833
NaN,0,106.991118204368
NaN,0,138.466284675313
NaN,0,157.638437184811
NaN,0,146.89230851478
NaN,0,516.405868878452
NaN,0,175.073757282739
NaN,0,156.509593867452
NaN,0,227.579747044645
NaN,0,90.7314767935664
NaN,0,158.433316358151
NaN,0,119.7564993104
NaN,0,119.951749461627
NaN,0,185.281061187037
NaN,0,362.093203325815
NaN,0,130.493301118234
NaN,0,329.504386631034
NaN,0,228.590244900508
