NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01467148298944e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43333907988895e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37017628109163e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.285539633904e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12708742919235e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22904096891489e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14755213388211e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17707433119298e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.31808777018614e+23
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08807236292592e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27047609284484e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13746513589861e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07992348597526e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33800036559023e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35914025860859e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19670011622728e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28616055739602e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22937772698821e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22774804722189e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30199548476867e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31142455232977e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28749629451089e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38236470847438e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25723181278491e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.88869210171949e+23
