NaN,0,0,38.8032009845761
NaN,0,0,65.6668420333049
NaN,0,0,51.7375676057577
NaN,0,0,69.6467295124059
NaN,0,0,67.6568113982193
NaN,0,0,46.1579943058154
NaN,0,0,50.7426085486645
NaN,0,0,63.6770460185246
NaN,0,0,78.6012492308125
NaN,0,0,71.6366476265925
NaN,0,0,63.6770460185246
NaN,0,0,73.626565740779
NaN,0,0,52.732567239177
NaN,0,0,54.7224853533635
NaN,0,0,61.6871279043381
NaN,0,0,59.6972097901515
NaN,0,0,75.6164788171465
NaN,0,0,71.6366476265925
NaN,0,0,50.7426085486645
NaN,0,0,73.6265657407791
NaN,0,0,71.6366476265924
NaN,0,0,54.7224447770376
NaN,0,0,78.6012492308125
NaN,0,0,74.6215247978723
NaN,0,0,50.7426085486645
