NaN,0,0,0,0,0,1.73647445038227e+16
NaN,0,0,0,0,0,258489761506562
NaN,0,0,0,0,0,30743012757723.5
NaN,0,0,0,0,0,75640340924101.3
NaN,0,0,0,0,0,265786076880709
NaN,0,0,0,0,0,527900567673.784
NaN,0,0,0,0,0,5.03719275783969e+15
NaN,0,0,0,0,0,131001226577604
NaN,0,0,0,0,0,15743990644552.8
NaN,0,0,0,0,0,902277905368028
NaN,0,0,0,0,0,203365485163018
NaN,0,0,0,0,0,155847871496900
NaN,0,0,0,0,0,3.5961483462189e+15
NaN,0,0,0,0,0,12808976634886.1
NaN,0,0,0,0,0,4.48453892758492e+15
NaN,0,0,0,0,0,47689357529599
NaN,0,0,0,0,0,328488438583417
NaN,0,0,0,0,0,24389417063838.6
NaN,0,0,0,0,0,59470902868969.2
NaN,0,0,0,0,0,8025337194814.64
NaN,0,0,0,0,0,57794916585910.2
NaN,0,0,0,0,0,9870962003360.75
NaN,0,0,0,0,0,465656121662046
NaN,0,0,0,0,0,313376646943227
NaN,0,0,0,0,0,1.31529458187174e+15
