NaN,0,0,0,0,0,0,1.557063248107e-08
NaN,0,0,0,0,0,0,1.17526685152275e-08
NaN,0,0,0,0,0,0,1.557063248107e-08
NaN,0,0,0,0,0,0,1.557063248107e-08
NaN,0,0,0,0,0,0,1.557063248107e-08
NaN,0,0,0,0,0,0,1.557063248107e-08
NaN,0,0,0,0,0,0,1.17526685152275e-08
NaN,0,0,0,0,0,0,1.557063248107e-08
NaN,0,0,0,0,0,0,1.17526685152275e-08
NaN,0,0,0,0,0,0,1.557063248107e-08
NaN,0,0,0,0,0,0,1.17526685152275e-08
NaN,0,0,0,0,0,0,1.17526685152275e-08
NaN,0,0,0,0,0,0,1.557063248107e-08
NaN,0,0,0,0,0,0,1.17526685152275e-08
NaN,0,0,0,0,0,0,1.17526685152275e-08
NaN,0,0,0,0,0,0,1.17526685152275e-08
NaN,0,0,0,0,0,0,2.68544320190689e-08
NaN,0,0,0,0,0,0,7.75849888144662e-08
NaN,0,0,0,0,0,0,6.03941028843548e-08
NaN,0,0,0,0,0,0,1.67207768082018e-08
NaN,0,0,0,0,0,0,8.03023156280511e-09
NaN,0,0,0,0,0,0,1.56525991713247e-08
NaN,0,0,0,0,0,0,1.02094580371213e-08
NaN,0,0,0,0,0,0,1.51382936267855e-07
NaN,0,0,0,0,0,0,1.27208724609591e-08
