NaN,0,0,0,0,0,0,0,0,763269503254980
NaN,0,0,0,0,0,0,0,0,3.31559832009228e+15
NaN,0,0,0,0,0,0,0,0,6.03670512194726e+16
NaN,0,0,0,0,0,0,0,0,9.84693857933734e+15
NaN,0,0,0,0,0,0,0,0,257511492704817
NaN,0,0,0,0,0,0,0,0,390180669253845
NaN,0,0,0,0,0,0,0,0,1.26031505880335e+16
NaN,0,0,0,0,0,0,0,0,704242339393568
NaN,0,0,0,0,0,0,0,0,3.21662633310933e+17
NaN,0,0,0,0,0,0,0,0,6.25118263101416e+16
NaN,0,0,0,0,0,0,0,0,146975825233.745
NaN,0,0,0,0,0,0,0,0,992493973495467
NaN,0,0,0,0,0,0,0,0,34661178168581.3
NaN,0,0,0,0,0,0,0,0,164241322395640
NaN,0,0,0,0,0,0,0,0,7.90740509371612e+15
NaN,0,0,0,0,0,0,0,0,1.15854296164663e+15
NaN,0,0,0,0,0,0,0,0,1.55333313103578e+15
NaN,0,0,0,0,0,0,0,0,514626464301201
NaN,0,0,0,0,0,0,0,0,115047327934163
NaN,0,0,0,0,0,0,0,0,1075396483365.73
NaN,0,0,0,0,0,0,0,0,6.19690239787083e+16
NaN,0,0,0,0,0,0,0,0,1.73026697568037e+15
NaN,0,0,0,0,0,0,0,0,511168932641648
NaN,0,0,0,0,0,0,0,0,85974728754311.3
NaN,0,0,0,0,0,0,0,0,9.29659157786452e+15
