NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27498161397547e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27498161397619e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27498161397482e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27498161397486e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27498161397493e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27498161397478e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2749816139754e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27498161397767e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27498161397505e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27498161397578e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27498161397502e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27498161397499e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27498161397486e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2749816139749e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27498161397524e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27498161397619e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27498161397496e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27498161397488e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27498161397571e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.274981613977e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27498161397498e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2749816139751e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27498161397612e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27498161397485e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27498161397482e+24
