NaN,0,0,0,2.72645059771529e-08
NaN,0,0,0,9.92157958398533e-10
NaN,0,0,0,2.02260140110865e-06
NaN,0,0,0,2.02260140110865e-06
NaN,0,0,0,2.02260140110865e-06
NaN,0,0,0,4.91516542207773e-08
NaN,0,0,0,2.02260140110865e-06
NaN,0,0,0,2.02260140110865e-06
NaN,0,0,0,2.02260140110865e-06
NaN,0,0,0,2.61396831837482e-08
NaN,0,0,0,0.000119814728592003
NaN,0,0,0,1.49677943099492e-05
NaN,0,0,0,1.61223362420197e-07
NaN,0,0,0,1.45244629960158e-05
NaN,0,0,0,1.11729054488002e-08
NaN,0,0,0,1.54504504998908e-10
NaN,0,0,0,6.65488571288033e-09
NaN,0,0,0,2.02260140110865e-06
NaN,0,0,0,7.00492495279091e-07
NaN,0,0,0,7.77863231070336e-07
NaN,0,0,0,1.82738023529958e-08
NaN,0,0,0,2.02260140110865e-06
NaN,0,0,0,2.40734645044391e-08
NaN,0,0,0,2.02260140110865e-06
NaN,0,0,0,2.02260140110865e-06
NaN,0,0,0,6.23245239641615e-05
NaN,0,0,0,2.02260140110865e-06
NaN,0,0,0,2.02260140110865e-06
NaN,0,0,0,2.02260140110865e-06
NaN,0,0,0,2.35764065802488e-09
