NaN,0,0,0,0,0,0,0,0,0,23.095607554241
NaN,0,0,0,0,0,0,0,0,0,23.2650826982499
NaN,0,0,0,0,0,0,0,0,0,22.8483890362839
NaN,0,0,0,0,0,0,0,0,0,23.0708159367587
NaN,0,0,0,0,0,0,0,0,0,22.9919374422673
NaN,0,0,0,0,0,0,0,0,0,23.1830253294165
NaN,0,0,0,0,0,0,0,0,0,22.9298185816968
NaN,0,0,0,0,0,0,0,0,0,22.9546408863027
NaN,0,0,0,0,0,0,0,0,0,22.8900682038587
NaN,0,0,0,0,0,0,0,0,0,22.9942511675731
NaN,0,0,0,0,0,0,0,0,0,22.8689666325168
NaN,0,0,0,0,0,0,0,0,0,23.0306761982531
NaN,0,0,0,0,0,0,0,0,0,22.9753500854851
NaN,0,0,0,0,0,0,0,0,0,22.9925668136958
NaN,0,0,0,0,0,0,0,0,0,23.043482162762
NaN,0,0,0,0,0,0,0,0,0,23.4677195539778
NaN,0,0,0,0,0,0,0,0,0,23.0053119642672
NaN,0,0,0,0,0,0,0,0,0,23.4269873495585
NaN,0,0,0,0,0,0,0,0,0,22.9037110093401
NaN,0,0,0,0,0,0,0,0,0,22.8851812155265
NaN,0,0,0,0,0,0,0,0,0,22.8527832201305
NaN,0,0,0,0,0,0,0,0,0,23.0356203285362
NaN,0,0,0,0,0,0,0,0,0,23.0086042771607
NaN,0,0,0,0,0,0,0,0,0,22.8586791723725
NaN,0,0,0,0,0,0,0,0,0,23.0054125875828
NaN,0,0,0,0,0,0,0,0,0,22.8973338581095
NaN,0,0,0,0,0,0,0,0,0,22.8832246539299
NaN,0,0,0,0,0,0,0,0,0,22.9686666967649
NaN,0,0,0,0,0,0,0,0,0,22.8657104411576
NaN,0,0,0,0,0,0,0,0,0,22.9144886507345
