NaN,0,0,0,0,0,0,0,0,6.84296649488823
NaN,0,0,0,0,0,0,0,0,6.84296636016362
NaN,0,0,0,0,0,0,0,0,6.84296785595131
NaN,0,0,0,0,0,0,0,0,6.84296574601014
NaN,0,0,0,0,0,0,0,0,6.84296670151166
NaN,0,0,0,0,0,0,0,0,6.84296706646338
NaN,0,0,0,0,0,0,0,0,6.84296531290889
NaN,0,0,0,0,0,0,0,0,6.84296689938438
NaN,0,0,0,0,0,0,0,0,6.84296245491407
NaN,0,0,0,0,0,0,0,0,6.84296789835353
NaN,0,0,0,0,0,0,0,0,6.84296454337178
NaN,0,0,0,0,0,0,0,0,6.84296654665931
NaN,0,0,0,0,0,0,0,0,6.84296691636651
NaN,0,0,0,0,0,0,0,0,6.84296656250028
NaN,0,0,0,0,0,0,0,0,6.84296608798907
NaN,0,0,0,0,0,0,0,0,6.84296663116079
NaN,0,0,0,0,0,0,0,0,6.84296462360837
NaN,0,0,0,0,0,0,0,0,6.84296705241703
NaN,0,0,0,0,0,0,0,0,6.84296653812995
NaN,0,0,0,0,0,0,0,0,6.84296764708883
NaN,0,0,0,0,0,0,0,0,6.84296788973575
NaN,0,0,0,0,0,0,0,0,6.84296673092502
NaN,0,0,0,0,0,0,0,0,6.84296682528178
NaN,0,0,0,0,0,0,0,0,6.84296732937891
NaN,0,0,0,0,0,0,0,0,6.84296335717741
NaN,0,0,0,0,0,0,0,0,6.84296631520604
NaN,0,0,0,0,0,0,0,0,6.84296759540659
NaN,0,0,0,0,0,0,0,0,6.8429674182111
NaN,0,0,0,0,0,0,0,0,6.84296727334188
NaN,0,0,0,0,0,0,0,0,6.84296531495695
