NaN,0,0,0,0,0,0,0,0,17190
NaN,0,0,0,0,0,0,0,0,19980
NaN,0,0,0,0,0,0,0,0,18480
NaN,0,0,0,0,0,0,0,0,11040
NaN,0,0,0,0,0,0,0,0,8610
NaN,0,0,0,0,0,0,0,0,11040
NaN,0,0,0,0,0,0,0,0,7050
NaN,0,0,0,0,0,0,0,0,25290
NaN,0,0,0,0,0,0,0,0,11640
NaN,0,0,0,0,0,0,0,0,17130
NaN,0,0,0,0,0,0,0,0,15780
NaN,0,0,0,0,0,0,0,0,8940
NaN,0,0,0,0,0,0,0,0,13290
NaN,0,0,0,0,0,0,0,0,10590
NaN,0,0,0,0,0,0,0,0,5520
NaN,0,0,0,0,0,0,0,0,28440
NaN,0,0,0,0,0,0,0,0,14700
NaN,0,0,0,0,0,0,0,0,4260
NaN,0,0,0,0,0,0,0,0,14160
NaN,0,0,0,0,0,0,0,0,6450
NaN,0,0,0,0,0,0,0,0,21660
NaN,0,0,0,0,0,0,0,0,6450
NaN,0,0,0,0,0,0,0,0,11130
NaN,0,0,0,0,0,0,0,0,22050
NaN,0,0,0,0,0,0,0,0,11790
NaN,0,0,0,0,0,0,0,0,2700
NaN,0,0,0,0,0,0,0,0,51210
NaN,0,0,0,0,0,0,0,0,600
NaN,0,0,0,0,0,0,0,0,10890
NaN,0,0,0,0,0,0,0,0,1560
