NaN,0,0,0,0,0,0,0,0,0,0,0,359.208000737249
NaN,0,0,0,0,0,0,0,0,0,0,0,359.208009117068
NaN,0,0,0,0,0,0,0,0,0,0,0,359.208008593667
NaN,0,0,0,0,0,0,0,0,0,0,0,359.208001031612
NaN,0,0,0,0,0,0,0,0,0,0,0,362.634
NaN,0,0,0,0,0,0,0,0,0,0,0,359.208009634252
NaN,0,0,0,0,0,0,0,0,0,0,0,359.208007731035
NaN,0,0,0,0,0,0,0,0,0,0,0,359.208002676184
NaN,0,0,0,0,0,0,0,0,0,0,0,359.208006294083
NaN,0,0,0,0,0,0,0,0,0,0,0,359.208003197318
NaN,0,0,0,0,0,0,0,0,0,0,0,359.208000791736
NaN,0,0,0,0,0,0,0,0,0,0,0,359.2080022617
NaN,0,0,0,0,0,0,0,0,0,0,0,359.208001640634
NaN,0,0,0,0,0,0,0,0,0,0,0,359.208000449521
NaN,0,0,0,0,0,0,0,0,0,0,0,359.208001157668
NaN,0,0,0,0,0,0,0,0,0,0,0,359.208004257737
NaN,0,0,0,0,0,0,0,0,0,0,0,359.208001416452
NaN,0,0,0,0,0,0,0,0,0,0,0,359.208008965924
NaN,0,0,0,0,0,0,0,0,0,0,0,359.208008528497
NaN,0,0,0,0,0,0,0,0,0,0,0,359.208007260019
NaN,0,0,0,0,0,0,0,0,0,0,0,359.208007601034
NaN,0,0,0,0,0,0,0,0,0,0,0,359.208005590548
NaN,0,0,0,0,0,0,0,0,0,0,0,359.208008216932
NaN,0,0,0,0,0,0,0,0,0,0,0,359.208004347696
NaN,0,0,0,0,0,0,0,0,0,0,0,359.208005613729
NaN,0,0,0,0,0,0,0,0,0,0,0,359.20800659459
NaN,0,0,0,0,0,0,0,0,0,0,0,359.208004349515
NaN,0,0,0,0,0,0,0,0,0,0,0,359.208007180033
NaN,0,0,0,0,0,0,0,0,0,0,0,359.208005804981
NaN,0,0,0,0,0,0,0,0,0,0,0,359.20800271557
