NaN,0,0,0,0,0,10350
NaN,0,0,0,0,0,8010
NaN,0,0,0,0,0,7740
NaN,0,0,0,0,0,9960
NaN,0,0,0,0,0,9120
NaN,0,0,0,0,0,9390
NaN,0,0,0,0,0,12420
NaN,0,0,0,0,0,11280
NaN,0,0,0,0,0,9210
NaN,0,0,0,0,0,9870
NaN,0,0,0,0,0,8040
NaN,0,0,0,0,0,13980
NaN,0,0,0,0,0,10320
NaN,0,0,0,0,0,8610
NaN,0,0,0,0,0,8370
NaN,0,0,0,0,0,10230
NaN,0,0,0,0,0,11940
NaN,0,0,0,0,0,6180
NaN,0,0,0,0,0,7080
NaN,0,0,0,0,0,8970
NaN,0,0,0,0,0,7560
NaN,0,0,0,0,0,8160
NaN,0,0,0,0,0,5850
NaN,0,0,0,0,0,9810
NaN,0,0,0,0,0,8250
NaN,0,0,0,0,0,8370
NaN,0,0,0,0,0,10230
NaN,0,0,0,0,0,8820
NaN,0,0,0,0,0,6000
NaN,0,0,0,0,0,9810
