NaN,0,0,0,0,1.33996585368988
NaN,0,0,0,0,1.33996266130057
NaN,0,0,0,0,1.33996266130057
NaN,0,0,0,0,1.33996266130057
NaN,0,0,0,0,1.33996266130057
NaN,0,0,0,0,1.33996585368988
NaN,0,0,0,0,1.33996585368988
NaN,0,0,0,0,1.33996585368988
NaN,0,0,0,0,1.33996585368988
NaN,0,0,0,0,1.33996585368988
NaN,0,0,0,0,1.33996453004662
NaN,0,0,0,0,1.33996585368988
NaN,0,0,0,0,1.33996585368988
NaN,0,0,0,0,1.33996585368988
NaN,0,0,0,0,1.33996585368988
NaN,0,0,0,0,1.33996585368988
NaN,0,0,0,0,1.33996310350023
NaN,0,0,0,0,1.33996357375382
NaN,0,0,0,0,1.33996622629465
NaN,0,0,0,0,1.33996405830165
NaN,0,0,0,0,1.33996173483708
NaN,0,0,0,0,1.33996667126804
NaN,0,0,0,0,1.33996310350023
NaN,0,0,0,0,1.33996634939218
NaN,0,0,0,0,1.33995963746931
NaN,0,0,0,0,1.33996610988615
NaN,0,0,0,0,1.33996667126804
NaN,0,0,0,0,1.33996728039143
NaN,0,0,0,0,1.33996591776148
NaN,0,0,0,0,1.33995963746931
