NaN,21150
NaN,23100
NaN,8730
NaN,17310
NaN,20220
NaN,15780
NaN,15210
NaN,30060
NaN,10860
NaN,15120
NaN,7200
NaN,6810
NaN,6960
NaN,9870
NaN,11250
NaN,5700
NaN,19410
NaN,14700
NaN,15120
NaN,16980
NaN,8850
NaN,17820
NaN,23640
NaN,9390
NaN,19110
NaN,8520
NaN,16500
NaN,15240
NaN,8040
NaN,14220
