NaN,0,0,0,0,0,0,0,8.63253996928273
NaN,0,0,0,0,0,0,0,8.60446367754708
NaN,0,0,0,0,0,0,0,8.96945867056625
NaN,0,0,0,0,0,0,0,8.59323675767019
NaN,0,0,0,0,0,0,0,8.87191672919403
NaN,0,0,0,0,0,0,0,8.5471686892734
NaN,0,0,0,0,0,0,0,8.67832771567197
NaN,0,0,0,0,0,0,0,8.98777748088046
NaN,0,0,0,0,0,0,0,8.69347641464888
NaN,0,0,0,0,0,0,0,8.46720754688015
NaN,0,0,0,0,0,0,0,8.81472689813317
NaN,0,0,0,0,0,0,0,8.60984629890264
NaN,0,0,0,0,0,0,0,8.61650631944367
NaN,0,0,0,0,0,0,0,8.82242647849501
NaN,0,0,0,0,0,0,0,8.7791690991045
NaN,0,0,0,0,0,0,0,8.56909659193139
NaN,0,0,0,0,0,0,0,8.65424989432524
NaN,0,0,0,0,0,0,0,8.64418169864046
NaN,0,0,0,0,0,0,0,8.55272922192951
NaN,0,0,0,0,0,0,0,8.59498499640375
NaN,0,0,0,0,0,0,0,8.71533934756224
NaN,0,0,0,0,0,0,0,8.73784383671673
NaN,0,0,0,0,0,0,0,8.54139863564925
NaN,0,0,0,0,0,0,0,8.77761049780956
NaN,0,0,0,0,0,0,0,8.79233364541717
NaN,0,0,0,0,0,0,0,8.56556783607698
NaN,0,0,0,0,0,0,0,8.66639664570724
NaN,0,0,0,0,0,0,0,8.62910071331982
NaN,0,0,0,0,0,0,0,8.48215384289507
NaN,0,0,0,0,0,0,0,8.68657276080495
