NaN,0,0,0,0,0,0,5010
NaN,0,0,0,0,0,0,5490
NaN,0,0,0,0,0,0,5400
NaN,0,0,0,0,0,0,4950
NaN,0,0,0,0,0,0,5070
NaN,0,0,0,0,0,0,4590
NaN,0,0,0,0,0,0,4680
NaN,0,0,0,0,0,0,4350
NaN,0,0,0,0,0,0,5370
NaN,0,0,0,0,0,0,5460
NaN,0,0,0,0,0,0,4800
NaN,0,0,0,0,0,0,5730
NaN,0,0,0,0,0,0,4710
NaN,0,0,0,0,0,0,5190
NaN,0,0,0,0,0,0,5400
NaN,0,0,0,0,0,0,5280
NaN,0,0,0,0,0,0,5250
NaN,0,0,0,0,0,0,5190
NaN,0,0,0,0,0,0,5190
NaN,0,0,0,0,0,0,5310
NaN,0,0,0,0,0,0,4680
NaN,0,0,0,0,0,0,4890
NaN,0,0,0,0,0,0,4710
NaN,0,0,0,0,0,0,5160
NaN,0,0,0,0,0,0,5310
NaN,0,0,0,0,0,0,5430
NaN,0,0,0,0,0,0,6480
NaN,0,0,0,0,0,0,5220
NaN,0,0,0,0,0,0,4980
NaN,0,0,0,0,0,0,5040
