NaN,0,0,0,0,0,0,0,0,0,0,0,1290
NaN,0,0,0,0,0,0,0,0,0,0,0,1260
NaN,0,0,0,0,0,0,0,0,0,0,0,60000
NaN,0,0,0,0,0,0,0,0,0,0,0,1410
NaN,0,0,0,0,0,0,0,0,0,0,0,2040
NaN,0,0,0,0,0,0,0,0,0,0,0,1590
NaN,0,0,0,0,0,0,0,0,0,0,0,1650
NaN,0,0,0,0,0,0,0,0,0,0,0,1260
NaN,0,0,0,0,0,0,0,0,0,0,0,1470
NaN,0,0,0,0,0,0,0,0,0,0,0,1710
NaN,0,0,0,0,0,0,0,0,0,0,0,1500
NaN,0,0,0,0,0,0,0,0,0,0,0,1170
NaN,0,0,0,0,0,0,0,0,0,0,0,2220
NaN,0,0,0,0,0,0,0,0,0,0,0,1740
NaN,0,0,0,0,0,0,0,0,0,0,0,1470
NaN,0,0,0,0,0,0,0,0,0,0,0,2010
NaN,0,0,0,0,0,0,0,0,0,0,0,1680
NaN,0,0,0,0,0,0,0,0,0,0,0,1470
NaN,0,0,0,0,0,0,0,0,0,0,0,1260
NaN,0,0,0,0,0,0,0,0,0,0,0,1740
NaN,0,0,0,0,0,0,0,0,0,0,0,60000
NaN,0,0,0,0,0,0,0,0,0,0,0,1680
NaN,0,0,0,0,0,0,0,0,0,0,0,1560
NaN,0,0,0,0,0,0,0,0,0,0,0,1830
NaN,0,0,0,0,0,0,0,0,0,0,0,1470
NaN,0,0,0,0,0,0,0,0,0,0,0,1980
NaN,0,0,0,0,0,0,0,0,0,0,0,1170
NaN,0,0,0,0,0,0,0,0,0,0,0,1110
NaN,0,0,0,0,0,0,0,0,0,0,0,1860
NaN,0,0,0,0,0,0,0,0,0,0,0,1590
