NaN,0,0,263.895850921163
NaN,0,0,263.895844757874
NaN,0,0,263.89584594771
NaN,0,0,263.895846309994
NaN,0,0,263.937088970324
NaN,0,0,263.895852035593
NaN,0,0,263.895845596481
NaN,0,0,263.895850112536
NaN,0,0,263.895843447126
NaN,0,0,263.895843409489
NaN,0,0,263.895843438682
NaN,0,0,263.895844416733
NaN,0,0,263.89584939864
NaN,0,0,263.895847450214
NaN,0,0,263.895850108757
NaN,0,0,263.89584572303
NaN,0,0,263.895850001427
NaN,0,0,263.895850333061
NaN,0,0,263.89584692028
NaN,0,0,263.895843442856
NaN,0,0,263.895843699817
NaN,0,0,263.895843401699
NaN,0,0,263.895843737543
NaN,0,0,263.895850176866
NaN,0,0,263.895844595888
NaN,0,0,263.895845309921
NaN,0,0,263.895843841499
NaN,0,0,263.895843376557
NaN,0,0,263.895846757175
NaN,0,0,263.895863589563
