NaN,0,0,0,0,0,0,0,0,8940
NaN,0,0,0,0,0,0,0,0,8010
NaN,0,0,0,0,0,0,0,0,8850
NaN,0,0,0,0,0,0,0,0,8010
NaN,0,0,0,0,0,0,0,0,8580
NaN,0,0,0,0,0,0,0,0,8730
NaN,0,0,0,0,0,0,0,0,8130
NaN,0,0,0,0,0,0,0,0,8070
NaN,0,0,0,0,0,0,0,0,8430
NaN,0,0,0,0,0,0,0,0,7710
NaN,0,0,0,0,0,0,0,0,8340
NaN,0,0,0,0,0,0,0,0,8220
NaN,0,0,0,0,0,0,0,0,8070
NaN,0,0,0,0,0,0,0,0,8190
NaN,0,0,0,0,0,0,0,0,8370
NaN,0,0,0,0,0,0,0,0,8250
NaN,0,0,0,0,0,0,0,0,8430
NaN,0,0,0,0,0,0,0,0,8310
NaN,0,0,0,0,0,0,0,0,7410
NaN,0,0,0,0,0,0,0,0,7950
NaN,0,0,0,0,0,0,0,0,7710
NaN,0,0,0,0,0,0,0,0,8550
NaN,0,0,0,0,0,0,0,0,7890
NaN,0,0,0,0,0,0,0,0,8160
NaN,0,0,0,0,0,0,0,0,7410
NaN,0,0,0,0,0,0,0,0,8160
NaN,0,0,0,0,0,0,0,0,9270
NaN,0,0,0,0,0,0,0,0,9180
NaN,0,0,0,0,0,0,0,0,7560
NaN,0,0,0,0,0,0,0,0,8700
