NaN,0,0,0,0,16830
NaN,0,0,0,0,19500
NaN,0,0,0,0,33780
NaN,0,0,0,0,14640
NaN,0,0,0,0,8370
NaN,0,0,0,0,53220
NaN,0,0,0,0,12600
NaN,0,0,0,0,16380
NaN,0,0,0,0,17880
NaN,0,0,0,0,47970
NaN,0,0,0,0,13830
NaN,0,0,0,0,60000
NaN,0,0,0,0,15510
NaN,0,0,0,0,12270
NaN,0,0,0,0,8700
NaN,0,0,0,0,45390
NaN,0,0,0,0,24210
NaN,0,0,0,0,17730
NaN,0,0,0,0,25860
NaN,0,0,0,0,21690
NaN,0,0,0,0,51390
NaN,0,0,0,0,34140
NaN,0,0,0,0,50340
NaN,0,0,0,0,34830
NaN,0,0,0,0,24810
NaN,0,0,0,0,44370
NaN,0,0,0,0,28710
NaN,0,0,0,0,22680
NaN,0,0,0,0,9420
NaN,0,0,0,0,41040
