NaN,0,0,0,0,0,0,26.4863665449147
NaN,0,0,0,0,0,0,26.4863677084229
NaN,0,0,0,0,0,0,26.4863676484832
NaN,0,0,0,0,0,0,26.4863709574824
NaN,0,0,0,0,0,0,26.486369652708
NaN,0,0,0,0,0,0,26.4863673136477
NaN,0,0,0,0,0,0,26.4863712593329
NaN,0,0,0,0,0,0,26.4863692682137
NaN,0,0,0,0,0,0,26.4863707407765
NaN,0,0,0,0,0,0,26.4863711340492
NaN,0,0,0,0,0,0,26.4863696127712
NaN,0,0,0,0,0,0,26.4863689668918
NaN,0,0,0,0,0,0,26.4863698886117
NaN,0,0,0,0,0,0,26.4863692475237
NaN,0,0,0,0,0,0,26.4863699483521
NaN,0,0,0,0,0,0,26.4863662297924
NaN,0,0,0,0,0,0,26.4863666979355
NaN,0,0,0,0,0,0,26.4863678142265
NaN,0,0,0,0,0,0,26.4863635208418
NaN,0,0,0,0,0,0,26.4863691651295
NaN,0,0,0,0,0,0,26.4863698152144
NaN,0,0,0,0,0,0,26.4863707680553
NaN,0,0,0,0,0,0,26.486370980555
NaN,0,0,0,0,0,0,26.4863710650959
NaN,0,0,0,0,0,0,26.4863682220436
NaN,0,0,0,0,0,0,26.486364688241
NaN,0,0,0,0,0,0,26.4863704637637
NaN,0,0,0,0,0,0,26.4863708286689
NaN,0,0,0,0,0,0,26.4863636742605
NaN,0,0,0,0,0,0,26.4863655154357
