NaN,0,0,263.895847809834
NaN,0,0,263.895848511263
NaN,0,0,263.895850112063
NaN,0,0,263.895850112063
NaN,0,0,263.895850112063
NaN,0,0,263.895852174333
NaN,0,0,263.895852174333
NaN,0,0,263.895847144711
NaN,0,0,263.895851120543
NaN,0,0,263.895848603532
NaN,0,0,263.895850112063
NaN,0,0,263.895850292906
NaN,0,0,263.895852174333
NaN,0,0,263.895850806018
NaN,0,0,263.895846463552
NaN,0,0,263.895846799265
NaN,0,0,263.895853340502
NaN,0,0,263.895848184453
NaN,0,0,263.895848334534
NaN,0,0,263.895848334534
NaN,0,0,263.895848334534
NaN,0,0,263.895844839475
NaN,0,0,263.895844839475
NaN,0,0,263.895849783876
NaN,0,0,263.895844795826
NaN,0,0,263.895852314703
NaN,0,0,263.895848334534
NaN,0,0,263.895849554255
NaN,0,0,263.895844839475
NaN,0,0,263.89585173115
