NaN,0,0,0,0,0,0,0,0,0,23.1857317627336
NaN,0,0,0,0,0,0,0,0,0,22.8491220497074
NaN,0,0,0,0,0,0,0,0,0,22.8431815617398
NaN,0,0,0,0,0,0,0,0,0,23.1851393410623
NaN,0,0,0,0,0,0,0,0,0,23.0407837858116
NaN,0,0,0,0,0,0,0,0,0,22.8530855742804
NaN,0,0,0,0,0,0,0,0,0,23.1854117302513
NaN,0,0,0,0,0,0,0,0,0,23.2979253902146
NaN,0,0,0,0,0,0,0,0,0,22.9587993047916
NaN,0,0,0,0,0,0,0,0,0,23.2476648187711
NaN,0,0,0,0,0,0,0,0,0,22.8487370821342
NaN,0,0,0,0,0,0,0,0,0,23.2455006659661
NaN,0,0,0,0,0,0,0,0,0,22.8910015856444
NaN,0,0,0,0,0,0,0,0,0,23.2681657967796
NaN,0,0,0,0,0,0,0,0,0,23.1872857773633
NaN,0,0,0,0,0,0,0,0,0,22.8653053061673
NaN,0,0,0,0,0,0,0,0,0,23.231459023406
NaN,0,0,0,0,0,0,0,0,0,22.9059374055567
NaN,0,0,0,0,0,0,0,0,0,23.1890326854672
NaN,0,0,0,0,0,0,0,0,0,22.8839108769009
NaN,0,0,0,0,0,0,0,0,0,22.9088791660046
NaN,0,0,0,0,0,0,0,0,0,23.1855313388045
NaN,0,0,0,0,0,0,0,0,0,23.1848056936352
NaN,0,0,0,0,0,0,0,0,0,23.2138199856427
NaN,0,0,0,0,0,0,0,0,0,23.1932199658917
NaN,0,0,0,0,0,0,0,0,0,23.3267643137225
NaN,0,0,0,0,0,0,0,0,0,23.1855025537191
NaN,0,0,0,0,0,0,0,0,0,23.0804587298196
NaN,0,0,0,0,0,0,0,0,0,22.900677478073
NaN,0,0,0,0,0,0,0,0,0,23.2150142252386
