NaN,0,7048.35515860554
NaN,0,6820.41008075021
NaN,0,6090.52620217224
NaN,0,6059.71434084932
NaN,0,6069.58733464345
NaN,0,6315.81461291904
NaN,0,6641.95049805863
NaN,0,7309.34959291481
NaN,0,6059.71434120016
NaN,0,6069.58733468015
NaN,0,6059.7143399363
NaN,0,7047.10054220501
NaN,0,7047.77208831698
NaN,0,6090.52620220632
NaN,0,6315.8146135688
NaN,0,6059.71434289092
NaN,0,6059.71434111158
NaN,0,7306.59364290121
NaN,0,7309.53080499162
NaN,0,6090.52620234037
NaN,0,7309.42271085686
NaN,0,6090.52620220051
NaN,0,6069.58733517073
NaN,0,7309.00529193079
NaN,0,6820.41008093132
NaN,0,6090.52620230007
NaN,0,7047.97592011379
NaN,0,6090.52620212867
NaN,0,6315.8146128939
NaN,0,7309.50840307579
