NaN,0,0,0,0,0,0,0,0,0,0,2.36443258003331
NaN,0,0,0,0,0,0,0,0,0,0,2.43905509286946
NaN,0,0,0,0,0,0,0,0,0,0,2.60213704810883
NaN,0,0,0,0,0,0,0,0,0,0,3.72897243968105
NaN,0,0,0,0,0,0,0,0,0,0,3.36306076382695
NaN,0,0,0,0,0,0,0,0,0,0,3.20930985519585
NaN,0,0,0,0,0,0,0,0,0,0,2.98455787264421
NaN,0,0,0,0,0,0,0,0,0,0,2.48621577951544
NaN,0,0,0,0,0,0,0,0,0,0,2.49444114501195
NaN,0,0,0,0,0,0,0,0,0,0,3.09530328396199
NaN,0,0,0,0,0,0,0,0,0,0,2.12234709401528
NaN,0,0,0,0,0,0,0,0,0,0,2.70000707928193
NaN,0,0,0,0,0,0,0,0,0,0,3.18797523381256
NaN,0,0,0,0,0,0,0,0,0,0,2.60469733639846
NaN,0,0,0,0,0,0,0,0,0,0,2.72072895015186
NaN,0,0,0,0,0,0,0,0,0,0,3.50295350771996
NaN,0,0,0,0,0,0,0,0,0,0,2.23687772749648
NaN,0,0,0,0,0,0,0,0,0,0,3.52401928657936
NaN,0,0,0,0,0,0,0,0,0,0,3.5262841442426
NaN,0,0,0,0,0,0,0,0,0,0,2.37096954339971
NaN,0,0,0,0,0,0,0,0,0,0,1.89088474203011
NaN,0,0,0,0,0,0,0,0,0,0,2.81334792015851
NaN,0,0,0,0,0,0,0,0,0,0,3.50567948714636
NaN,0,0,0,0,0,0,0,0,0,0,2.40179391634346
NaN,0,0,0,0,0,0,0,0,0,0,2.00048111962239
NaN,0,0,0,0,0,0,0,0,0,0,2.66534374271012
NaN,0,0,0,0,0,0,0,0,0,0,2.42109371206849
NaN,0,0,0,0,0,0,0,0,0,0,3.08690197344291
NaN,0,0,0,0,0,0,0,0,0,0,2.41635889526142
NaN,0,0,0,0,0,0,0,0,0,0,2.58341293743575
