NaN,0,0,0,0,0,0,0,0,6.8429658285671
NaN,0,0,0,0,0,0,0,0,6.84296439268712
NaN,0,0,0,0,0,0,0,0,6.84296694612494
NaN,0,0,0,0,0,0,0,0,6.84296694612494
NaN,0,0,0,0,0,0,0,0,6.84296694612494
NaN,0,0,0,0,0,0,0,0,6.84296460966213
NaN,0,0,0,0,0,0,0,0,6.84296460966213
NaN,0,0,0,0,0,0,0,0,6.84296688595342
NaN,0,0,0,0,0,0,0,0,6.84296622118985
NaN,0,0,0,0,0,0,0,0,6.84296330101007
NaN,0,0,0,0,0,0,0,0,6.84296694612494
NaN,0,0,0,0,0,0,0,0,6.8429660411132
NaN,0,0,0,0,0,0,0,0,6.84296788181596
NaN,0,0,0,0,0,0,0,0,6.84296724497772
NaN,0,0,0,0,0,0,0,0,6.8429659007695
NaN,0,0,0,0,0,0,0,0,6.8429658390979
NaN,0,0,0,0,0,0,0,0,6.84296625150221
NaN,0,0,0,0,0,0,0,0,6.84296780119138
NaN,0,0,0,0,0,0,0,0,6.84296798585986
NaN,0,0,0,0,0,0,0,0,6.84296798585986
NaN,0,0,0,0,0,0,0,0,6.84296798585986
NaN,0,0,0,0,0,0,0,0,6.84296736639401
NaN,0,0,0,0,0,0,0,0,6.84296736639401
NaN,0,0,0,0,0,0,0,0,6.84296610458486
NaN,0,0,0,0,0,0,0,0,6.84296569788359
NaN,0,0,0,0,0,0,0,0,6.84296745476106
NaN,0,0,0,0,0,0,0,0,6.84296798585986
NaN,0,0,0,0,0,0,0,0,6.84296308162629
NaN,0,0,0,0,0,0,0,0,6.84296789314205
NaN,0,0,0,0,0,0,0,0,6.84296423675447
