NaN,0,0,0,3.0675558516235e-10
NaN,0,0,0,9.92157958398533e-10
NaN,0,0,0,1.36164913906399e-09
NaN,0,0,0,2.30781573331276e-11
NaN,0,0,0,2.30781573331276e-11
NaN,0,0,0,1.09356637915899e-09
NaN,0,0,0,2.30781573331276e-11
NaN,0,0,0,6.60208988020584e-10
NaN,0,0,0,8.88761437271446e-10
NaN,0,0,0,9.74565344700916e-10
NaN,0,0,0,1.36164913906399e-09
NaN,0,0,0,2.30781573331276e-11
NaN,0,0,0,2.35764065802488e-09
NaN,0,0,0,2.30781573331276e-11
NaN,0,0,0,9.92157958398533e-10
NaN,0,0,0,9.74565344700916e-10
NaN,0,0,0,9.93987559521747e-11
NaN,0,0,0,2.35764065802488e-09
NaN,0,0,0,9.92157958398533e-10
NaN,0,0,0,8.88761437271446e-10
NaN,0,0,0,9.74565344700916e-10
NaN,0,0,0,8.88761437271446e-10
NaN,0,0,0,8.88761437271446e-10
NaN,0,0,0,9.92157958398533e-10
NaN,0,0,0,8.88761437271446e-10
NaN,0,0,0,9.93987559521747e-11
NaN,0,0,0,8.88761437271446e-10
NaN,0,0,0,8.88761437271446e-10
NaN,0,0,0,1.16611576781097e-10
NaN,0,0,0,2.30781573331276e-11
