0.0306721593133267,1438507.40741823
0.0325528711371732,1158504.1752531
0.0311531217138352,375289.114283935
0.030672020364934,1498843.75085875
0.0306720079168795,760591.4977795139
0.0310235978819003,1095010.28629597
0.0306910211369611,782196.410594693
0.030885708285383,214097.10813804
0.0333188839595531,413066.701343715
0.0306720310696481,1563807.90499232
0.0313824158512118,1657069.66917637
0.0326285426897038,206372.391696751
0.0318882092180844,675233.6759166979
0.0306727487155282,2368052.03406227
0.0306729453985585,2379122.97916132
0.031646522012278,1211506.79101084
0.030885708285383,1580491.74561116
0.0306720282099959,347444.997724344
0.0312077760460117,630462.710991486
0.0317309018978511,1605112.17301587
0.0317827936269963,684721.304777983
0.0340289919498928,618483.234905637
0.0312077760148517,723047.005035338
0.0306727787290168,2739753.36335866
0.0308497620601383,3334046.53409151
