0.03570798559747151,59432.16510952765
0.0009085598724884698,823429.4481157173
3.540989467475308e-18,2.900778571755773e-14
3.540989467475308e-18,2.900778571755773e-14
3.540989467475308e-18,5.186996290247033e-21
3.540989467475308e-18,2.900778571755773e-14
3.540989467475308e-18,0.2255473777515395
1.557871098104365e-05,2.900778571755773e-14
0.000333999714858061,3.664471918778788
3.540989467475308e-18,2.900778571755773e-14
0.01156573150286063,3570752.014557104
3.540989467475308e-18,2.900778571755773e-14
