NaN,0,0,0,0,3242106460.42904
NaN,0,0,0,0,2.06466843346616e+15
NaN,0,0,0,0,7.6366749058868e+15
NaN,0,0,0,0,616436727485857
NaN,0,0,0,0,82117708367739.9
NaN,0,0,0,0,1.09086156250309e+15
NaN,0,0,0,0,512364746630528
NaN,0,0,0,0,190950544888377
NaN,0,0,0,0,292904054700421
NaN,0,0,0,0,303268016700176
NaN,0,0,0,0,2.11693671372625e+15
NaN,0,0,0,0,304075416235934
NaN,0,0,0,0,1.30536356997784e+16
NaN,0,0,0,0,511483481347596
NaN,0,0,0,0,6.88467437921574e+15
NaN,0,0,0,0,142196654584920
NaN,0,0,0,0,2.06805032338946e+16
NaN,0,0,0,0,7.36682114599453e+15
NaN,0,0,0,0,1.0653025587716e+16
NaN,0,0,0,0,1.43734951865227e+15
NaN,0,0,0,0,7.7270378995371e+15
NaN,0,0,0,0,5.72641032565799e+15
NaN,0,0,0,0,142963981543077
NaN,0,0,0,0,4.34476281796551e+15
NaN,0,0,0,0,904521741763141
