NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30029294749694e+23
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00595147001136e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.91355533265784e+20
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65865399866754e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52828397209807e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51251168331137e+23
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25710033022467e+23
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1534239027078e+20
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.72656499372222e+21
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.34204694393884e+21
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39201870941223e+20
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.53638828099403e+20
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65797165862872e+23
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07865807889354e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.80068283662953e+23
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.83400851396131e+20
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09039264522118e+23
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.787699075246e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66483942050303e+23
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00789724571762e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.62829672653109e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17268040953555e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.63404793774454e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67427408312413e+20
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.30071491180899e+23
