NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4016443575621
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42145389888188e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72757611578749e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45587418126937e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66793515306364e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74948804257489e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00555867672249e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15597842933313e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,4.98487016890874e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,6.56295061872499e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,8.94746844994348e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0589927134999e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0980906036807e+21
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82391086201831e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05114169451166e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,8.60602825460265e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73797834280509e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97870795826374e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,7.08265503549331e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58234073401364e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4922553689938e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3678478873612e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,4.98011340232934e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70177415704633e+22
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25305788041685e+22
