NaN,0,0,0,4.98176952589258
NaN,0,0,0,4.02506541126317
NaN,0,0,0,4.31862366631661
NaN,0,0,0,4.41013093277072
NaN,0,0,0,4.38403973810097
NaN,0,0,0,4.06952447235763
NaN,0,0,0,3.92735157893027
NaN,0,0,0,0.0303458622029054
NaN,0,0,0,4.08226806721438
NaN,0,0,0,3.98650704804511
NaN,0,0,0,2.37113690931343
NaN,0,0,0,3.30276513715126
NaN,0,0,0,0.0159986537762771
NaN,0,0,0,4.45666602804442
NaN,0,0,0,4.25551231426408
NaN,0,0,0,3.77952344412228
NaN,0,0,0,4.41003866268496
NaN,0,0,0,4.55109002033941
NaN,0,0,0,0.253968335999612
NaN,0,0,0,4.16416938514814
NaN,0,0,0,0.141982864053916
NaN,0,0,0,4.3757712505961
NaN,0,0,0,4.29505927540913
NaN,0,0,0,0.167256148412143
NaN,0,0,0,0.0754850660746047
