NaN,0,0,0,0,0,0,0,0,0,0,0,0,1.2257411716697
NaN,0,0,0,0,0,0,0,0,0,0,0,0,1.2257411716697
NaN,0,0,0,0,0,0,0,0,0,0,0,0,2.62883261167627
NaN,0,0,0,0,0,0,0,0,0,0,0,0,2.62883261167627
NaN,0,0,0,0,0,0,0,0,0,0,0,0,1.2257411716697
NaN,0,0,0,0,0,0,0,0,0,0,0,0,1.2257411716697
NaN,0,0,0,0,0,0,0,0,0,0,0,0,1.2257411716697
NaN,0,0,0,0,0,0,0,0,0,0,0,0,1.2257411716697
NaN,0,0,0,0,0,0,0,0,0,0,0,0,1.2257411716697
NaN,0,0,0,0,0,0,0,0,0,0,0,0,1.2257411716697
NaN,0,0,0,0,0,0,0,0,0,0,0,0,1.2257411716697
NaN,0,0,0,0,0,0,0,0,0,0,0,0,1.2257411716697
NaN,0,0,0,0,0,0,0,0,0,0,0,0,1.2257411716697
NaN,0,0,0,0,0,0,0,0,0,0,0,0,1.2257411716697
NaN,0,0,0,0,0,0,0,0,0,0,0,0,1.2257411716697
NaN,0,0,0,0,0,0,0,0,0,0,0,0,1.2257411716697
NaN,0,0,0,0,0,0,0,0,0,0,0,0,1.2257411716697
NaN,0,0,0,0,0,0,0,0,0,0,0,0,1.2257411716697
NaN,0,0,0,0,0,0,0,0,0,0,0,0,1.2257411716697
NaN,0,0,0,0,0,0,0,0,0,0,0,0,1.2257411716697
NaN,0,0,0,0,0,0,0,0,0,0,0,0,1.2257411716697
NaN,0,0,0,0,0,0,0,0,0,0,0,0,1.2257411716697
NaN,0,0,0,0,0,0,0,0,0,0,0,0,1.2257411716697
NaN,0,0,0,0,0,0,0,0,0,0,0,0,1.2257411716697
NaN,0,0,0,0,0,0,0,0,0,0,0,0,1.2257411716697
