NaN,0,0,0,0,0,7.12056284652362e+17
NaN,0,0,0,0,0,2.48060994687407e+18
NaN,0,0,0,0,0,8.61133983222544e+18
NaN,0,0,0,0,0,2.32340890916873e+18
NaN,0,0,0,0,0,5.42011292295399e+18
NaN,0,0,0,0,0,5.62990955075122e+18
NaN,0,0,0,0,0,1.58789983862846e+18
NaN,0,0,0,0,0,6.02949286328425e+18
NaN,0,0,0,0,0,9.02701296399755e+17
NaN,0,0,0,0,0,3.95683954451443e+16
NaN,0,0,0,0,0,2.94867807534161e+17
NaN,0,0,0,0,0,2.09790368032728e+19
NaN,0,0,0,0,0,5.9276972213091e+18
NaN,0,0,0,0,0,3.3721082161307e+19
NaN,0,0,0,0,0,3.78991235374428e+18
NaN,0,0,0,0,0,4.4656814297241e+18
NaN,0,0,0,0,0,1.43153473632083e+18
NaN,0,0,0,0,0,1.00337220021629e+17
NaN,0,0,0,0,0,6.73256181715075e+19
NaN,0,0,0,0,0,4.01677644446181e+18
NaN,0,0,0,0,0,5.93279792294084e+18
NaN,0,0,0,0,0,2.07901516000277e+19
NaN,0,0,0,0,0,2.50373693538108e+18
NaN,0,0,0,0,0,1.87706675290826e+18
NaN,0,0,0,0,0,2.79059499672826e+19
