NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32671843192319e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32671843192319e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32671843192319e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32671843192319e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32671843192319e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32671843192319e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32671843192319e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32671843192319e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32671843192319e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32671843192319e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32671843192319e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32671843192319e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32671843192319e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32671843192319e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32671843192319e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32671843192319e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32671843192319e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32671843192319e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32671843192319e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32671843192319e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32671843192319e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32671843192319e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32671843192319e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32671843192319e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32671843192319e+24
