NaN,0,0,56.9926597312737
NaN,0,0,45.2080224250978
NaN,0,0,71.2455164478455
NaN,0,0,24.6855456492135
NaN,0,0,62.7480945749977
NaN,0,0,38.1922007958918
NaN,0,0,37.7515372266778
NaN,0,0,52.9969760425077
NaN,0,0,55.2587843645659
NaN,0,0,39.3548566622208
NaN,0,0,45.9480215071203
NaN,0,0,47.8373491083761
NaN,0,0,68.5075093365123
NaN,0,0,23.4821009428295
NaN,0,0,41.3612951482176
NaN,0,0,47.2759453165341
NaN,0,0,37.677372376826
NaN,0,0,39.9488176548943
NaN,0,0,62.0160572349931
NaN,0,0,35.282560164831
NaN,0,0,54.1128222603014
NaN,0,0,70.6616329917565
NaN,0,0,19.4335625302653
NaN,0,0,37.6839957845145
NaN,0,0,39.9499758728614
