NaN,0,0,0,0,0,0,0,0,0,-0.0539535825287047
NaN,0,0,0,0,0,0,0,0,0,-0.0539535825287047
NaN,0,0,0,0,0,0,0,0,0,-0.0539535825287047
NaN,0,0,0,0,0,0,0,0,0,-0.0539535825287047
NaN,0,0,0,0,0,0,0,0,0,-0.0539535825287047
NaN,0,0,0,0,0,0,0,0,0,-0.0539535825287047
NaN,0,0,0,0,0,0,0,0,0,-0.0539535825287047
NaN,0,0,0,0,0,0,0,0,0,-0.0539535825287047
NaN,0,0,0,0,0,0,0,0,0,-0.0539535825287047
NaN,0,0,0,0,0,0,0,0,0,-0.0539535825287047
NaN,0,0,0,0,0,0,0,0,0,-0.0539535825287047
NaN,0,0,0,0,0,0,0,0,0,-0.0539535825287047
NaN,0,0,0,0,0,0,0,0,0,-0.0539535825287047
NaN,0,0,0,0,0,0,0,0,0,-0.0539535825287047
NaN,0,0,0,0,0,0,0,0,0,-0.0539535825287047
NaN,0,0,0,0,0,0,0,0,0,-0.0539535825287047
NaN,0,0,0,0,0,0,0,0,0,-0.0539535825287047
NaN,0,0,0,0,0,0,0,0,0,-0.0539535825287047
NaN,0,0,0,0,0,0,0,0,0,-0.0539535825287047
NaN,0,0,0,0,0,0,0,0,0,-0.0539535825287047
NaN,0,0,0,0,0,0,0,0,0,-0.0539535825287047
NaN,0,0,0,0,0,0,0,0,0,-0.0539535825287047
NaN,0,0,0,0,0,0,0,0,0,-0.0539535825287047
NaN,0,0,0,0,0,0,0,0,0,-0.0539535825287047
NaN,0,0,0,0,0,0,0,0,0,-0.0539535825287047
