NaN,0,0,0,0,8.38395480502056e+16
NaN,0,0,0,0,5.27619348531933e+15
NaN,0,0,0,0,1.288948745302e+16
NaN,0,0,0,0,7.47373523356773e+16
NaN,0,0,0,0,1.22260375417553e+16
NaN,0,0,0,0,1.67476883586246e+16
NaN,0,0,0,0,3.45362445719079e+16
NaN,0,0,0,0,6.466193870898e+16
NaN,0,0,0,0,3.5854341040146e+16
NaN,0,0,0,0,6.44595322665744e+16
NaN,0,0,0,0,2.75987877167024e+16
NaN,0,0,0,0,6.84066939664204e+16
NaN,0,0,0,0,9.20578757615012e+16
NaN,0,0,0,0,3.46559753670523e+16
NaN,0,0,0,0,1.61041020881259e+16
NaN,0,0,0,0,3.5235647722278e+15
NaN,0,0,0,0,5.36169352372492e+16
NaN,0,0,0,0,1.80867607255846e+17
NaN,0,0,0,0,320213609764820
NaN,0,0,0,0,2.72926497160641e+16
NaN,0,0,0,0,5.0155555037183e+16
NaN,0,0,0,0,5.43865858926643e+15
NaN,0,0,0,0,1.57756644860321e+16
NaN,0,0,0,0,5.81278671801621e+16
NaN,0,0,0,0,9.62341429940125e+15
