NaN,0,0,0,0,0,0,0,1.83569229964299e+24
NaN,0,0,0,0,0,0,0,1.94449519467344e+24
NaN,0,0,0,0,0,0,0,2.63715034189912e+24
NaN,0,0,0,0,0,0,0,2.62714314385292e+24
NaN,0,0,0,0,0,0,0,2.71521149992325e+24
NaN,0,0,0,0,0,0,0,1.41757583240084e+24
NaN,0,0,0,0,0,0,0,2.31294077860405e+24
NaN,0,0,0,0,0,0,0,2.34367910217156e+24
NaN,0,0,0,0,0,0,0,1.78705972793024e+24
NaN,0,0,0,0,0,0,0,1.75174251714937e+24
NaN,0,0,0,0,0,0,0,2.26145538716303e+24
NaN,0,0,0,0,0,0,0,2.14553780031069e+24
NaN,0,0,0,0,0,0,0,1.41344825419702e+24
NaN,0,0,0,0,0,0,0,2.31247155137917e+24
NaN,0,0,0,0,0,0,0,2.50312646312886e+24
NaN,0,0,0,0,0,0,0,2.33141690363938e+24
NaN,0,0,0,0,0,0,0,1.64493152571154e+24
NaN,0,0,0,0,0,0,0,3.09052417239546e+24
NaN,0,0,0,0,0,0,0,1.76204572377646e+24
NaN,0,0,0,0,0,0,0,1.98923238805172e+24
NaN,0,0,0,0,0,0,0,2.43840939540117e+24
NaN,0,0,0,0,0,0,0,1.40165387888053e+24
NaN,0,0,0,0,0,0,0,2.81344601641396e+24
NaN,0,0,0,0,0,0,0,1.66747283733474e+24
NaN,0,0,0,0,0,0,0,1.63223535686319e+24
