NaN,0,0,0,0,0,1.5751398719506e+23
NaN,0,0,0,0,0,1.112437909531e+23
NaN,0,0,0,0,0,1.56043058566693e+23
NaN,0,0,0,0,0,1.68030878621782e+23
NaN,0,0,0,0,0,7.49022453669852e+22
NaN,0,0,0,0,0,1.42876306145771e+23
NaN,0,0,0,0,0,1.5019036137498e+23
NaN,0,0,0,0,0,1.63445166161926e+23
NaN,0,0,0,0,0,1.86741055899145e+23
NaN,0,0,0,0,0,1.88194395319037e+23
NaN,0,0,0,0,0,1.46303983201496e+23
NaN,0,0,0,0,0,1.90187122185701e+23
NaN,0,0,0,0,0,1.38729656424232e+23
NaN,0,0,0,0,0,1.9644287354544e+23
NaN,0,0,0,0,0,1.74758350901839e+23
NaN,0,0,0,0,0,1.22687335517128e+23
NaN,0,0,0,0,0,1.1306336725229e+23
NaN,0,0,0,0,0,1.50835302647937e+23
NaN,0,0,0,0,0,1.86184735088209e+23
NaN,0,0,0,0,0,2.332842213909e+23
NaN,0,0,0,0,0,2.03567220906549e+23
NaN,0,0,0,0,0,1.76544768706114e+23
NaN,0,0,0,0,0,1.85090719041881e+23
NaN,0,0,0,0,0,7.56324444374279e+22
NaN,0,0,0,0,0,1.68887646539246e+23
