NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4159265389633
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4159265361617
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.132741230356
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1327412293203
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.415926539731
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1327412308213
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4159265376079
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4159265367109
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.415926538319
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1327412296802
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.415926536682
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1327412298933
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4159265393488
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4159265359701
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1327412287638
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4159265378076
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4159265369857
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.415926536369
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4159265385968
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.6991118434099
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.699111843219
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.6991118436562
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1327412294816
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4159265361622
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.6991118433449
