NaN,0,0,0,215.17014861764
NaN,0,0,0,333.434244698929
NaN,0,0,0,111.142181694449
NaN,0,0,0,441.793276096157
NaN,0,0,0,165.079354948799
NaN,0,0,0,165.911128135452
NaN,0,0,0,191.205170823149
NaN,0,0,0,222.523252206646
NaN,0,0,0,280.098720128019
NaN,0,0,0,380.937674854165
NaN,0,0,0,100.846514440636
NaN,0,0,0,231.107236439798
NaN,0,0,0,409.23125100992
NaN,0,0,0,181.910543011935
NaN,0,0,0,104.716942753517
NaN,0,0,0,205.03609209637
NaN,0,0,0,259.148888801921
NaN,0,0,0,107.391396668543
NaN,0,0,0,183.716671057827
NaN,0,0,0,256.106949482427
NaN,0,0,0,254.572335215523
NaN,0,0,0,119.447462691905
NaN,0,0,0,89.5321305274618
NaN,0,0,0,132.606177262033
NaN,0,0,0,300.982986756436
