NaN,0,0,795.641382079864
NaN,0,0,802.5020742557
NaN,0,0,780.63570919389
NaN,0,0,788.037597969133
NaN,0,0,762.448781744308
NaN,0,0,737.478721186216
NaN,0,0,785.92068218978
NaN,0,0,795.769703090984
NaN,0,0,798.463276712443
NaN,0,0,802.321356200367
NaN,0,0,783.501569329782
NaN,0,0,792.126812897902
NaN,0,0,793.281902404128
NaN,0,0,783.937300610209
NaN,0,0,787.018052347993
NaN,0,0,802.780731458697
NaN,0,0,783.639667382124
NaN,0,0,796.305508026686
NaN,0,0,798.104007705782
NaN,0,0,763.360526398581
NaN,0,0,805.588154712872
NaN,0,0,803.984577165136
NaN,0,0,795.099877438261
NaN,0,0,796.077477295701
NaN,0,0,778.994301945906
