NaN,0,0,0,473548.76056326
NaN,0,0,0,479386.552573089
NaN,0,0,0,353991.613258394
NaN,0,0,0,528809.71439353
NaN,0,0,0,409397.25090037
NaN,0,0,0,356115.106509271
NaN,0,0,0,400970.090779197
NaN,0,0,0,403348.199630806
NaN,0,0,0,491854.32430011
NaN,0,0,0,379781.796908633
NaN,0,0,0,359147.642843744
NaN,0,0,0,551817.299817462
NaN,0,0,0,390282.523820147
NaN,0,0,0,419896.020209041
NaN,0,0,0,350595.022483862
NaN,0,0,0,385595.556228303
NaN,0,0,0,525149.818378654
NaN,0,0,0,428621.164046527
NaN,0,0,0,333927.735309163
NaN,0,0,0,340366.615064042
NaN,0,0,0,515801.801336666
NaN,0,0,0,385510.404963746
NaN,0,0,0,739930.791930207
NaN,0,0,0,359149.94298371
NaN,0,0,0,437307.477690629
