NaN,0,0,0,0,0,2.0823370590506e+15
NaN,0,0,0,0,0,2.0823370590506e+15
NaN,0,0,0,0,0,2.0823370590506e+15
NaN,0,0,0,0,0,2.0823370590506e+15
NaN,0,0,0,0,0,2.0823370590506e+15
NaN,0,0,0,0,0,2.0823370590506e+15
NaN,0,0,0,0,0,2.0823370590506e+15
NaN,0,0,0,0,0,2.0823370590506e+15
NaN,0,0,0,0,0,2.0823370590506e+15
NaN,0,0,0,0,0,2.0823370590506e+15
NaN,0,0,0,0,0,2.0823370590506e+15
NaN,0,0,0,0,0,2.0823370590506e+15
NaN,0,0,0,0,0,2.0823370590506e+15
NaN,0,0,0,0,0,2.0823370590506e+15
NaN,0,0,0,0,0,2.0823370590506e+15
NaN,0,0,0,0,0,2.0823370590506e+15
NaN,0,0,0,0,0,3.6517360676671e+15
NaN,0,0,0,0,0,4.83200762175779e+15
NaN,0,0,0,0,0,1.77179908291701e+15
NaN,0,0,0,0,0,7.42730057368135e+15
NaN,0,0,0,0,0,2.93010883041224e+15
NaN,0,0,0,0,0,1.77494236936579e+16
NaN,0,0,0,0,0,4.18856355679486e+15
NaN,0,0,0,0,0,8.21528341248287e+15
NaN,0,0,0,0,0,1.23551976315638e+16
