NaN,0,0,0,0,7.04846066540249e+16
NaN,0,0,0,0,7.409002089496e+16
NaN,0,0,0,0,3.04458969708412e+16
NaN,0,0,0,0,754338264388692
NaN,0,0,0,0,1.39711338210577e+16
NaN,0,0,0,0,2.90123492863885e+17
NaN,0,0,0,0,5.17515882716473e+16
NaN,0,0,0,0,1.45711641565101e+16
NaN,0,0,0,0,4.00438167496086e+16
NaN,0,0,0,0,1.33959147606084e+17
NaN,0,0,0,0,1.73891605343182e+17
NaN,0,0,0,0,6.22997989438581e+16
NaN,0,0,0,0,1.04799134452808e+17
NaN,0,0,0,0,7.56867230535414e+16
NaN,0,0,0,0,4.53412643073222e+17
NaN,0,0,0,0,4.38901047133135e+15
NaN,0,0,0,0,4.93705957885586e+16
NaN,0,0,0,0,3.0169840673769e+15
NaN,0,0,0,0,1.47433060700374e+16
NaN,0,0,0,0,1.15167706486187e+16
NaN,0,0,0,0,4.3412448084726e+16
NaN,0,0,0,0,1.35275967082328e+16
NaN,0,0,0,0,7.17723210318289e+16
NaN,0,0,0,0,1.70832967390676e+17
NaN,0,0,0,0,3.21920904165261e+15
