NaN,0,0,0,0,0,0,1.10865727845299e+17
NaN,0,0,0,0,0,0,1.13000674858409e+17
NaN,0,0,0,0,0,0,1.02566139947305e+17
NaN,0,0,0,0,0,0,1.17016316704082e+17
NaN,0,0,0,0,0,0,3.33534190858578e+17
NaN,0,0,0,0,0,0,8.45382935738271e+16
NaN,0,0,0,0,0,0,3.40674124196221e+17
NaN,0,0,0,0,0,0,4.65552908531822e+17
NaN,0,0,0,0,0,0,8.52900842023371e+17
NaN,0,0,0,0,0,0,1.77974834978303e+17
NaN,0,0,0,0,0,0,1.49357003240591e+18
NaN,0,0,0,0,0,0,7.21554586765767e+16
NaN,0,0,0,0,0,0,5.71153884984025e+16
NaN,0,0,0,0,0,0,3.30814019425987e+17
NaN,0,0,0,0,0,0,1.20334399005905e+17
NaN,0,0,0,0,0,0,2.28519754566599e+17
NaN,0,0,0,0,0,0,9.27585492417172e+16
NaN,0,0,0,0,0,0,9.63112019586046e+16
NaN,0,0,0,0,0,0,5.02726947436548e+17
NaN,0,0,0,0,0,0,6.70709478658616e+16
NaN,0,0,0,0,0,0,2.38202798166756e+17
NaN,0,0,0,0,0,0,5.38537414852591e+17
NaN,0,0,0,0,0,0,5.05156220598085e+17
NaN,0,0,0,0,0,0,1.31082647857619e+18
NaN,0,0,0,0,0,0,2.93861332671515e+17
