NaN,0,0,0,0,0,0,0,6.92690688881794e+18
NaN,0,0,0,0,0,0,0,8.95889526047079e+18
NaN,0,0,0,0,0,0,0,4.69881773302096e+18
NaN,0,0,0,0,0,0,0,6.92867801746248e+18
NaN,0,0,0,0,0,0,0,7.41914340723124e+18
NaN,0,0,0,0,0,0,0,4.97197525150352e+18
NaN,0,0,0,0,0,0,0,6.78022512778643e+18
NaN,0,0,0,0,0,0,0,3.67360430016722e+19
NaN,0,0,0,0,0,0,0,1.00447333562081e+19
NaN,0,0,0,0,0,0,0,5.94996665276188e+18
NaN,0,0,0,0,0,0,0,5.92359989982285e+18
NaN,0,0,0,0,0,0,0,9.07123250367201e+18
NaN,0,0,0,0,0,0,0,6.51975265978047e+18
NaN,0,0,0,0,0,0,0,7.37761300735432e+19
NaN,0,0,0,0,0,0,0,7.65808953394404e+18
NaN,0,0,0,0,0,0,0,8.65318372265735e+19
NaN,0,0,0,0,0,0,0,3.55523771491596e+18
NaN,0,0,0,0,0,0,0,1.28506521258489e+19
NaN,0,0,0,0,0,0,0,1.19988871050805e+19
NaN,0,0,0,0,0,0,0,1.11281268163226e+19
NaN,0,0,0,0,0,0,0,5.57934838871091e+18
NaN,0,0,0,0,0,0,0,9.47479589741573e+18
NaN,0,0,0,0,0,0,0,1.51758769758416e+19
NaN,0,0,0,0,0,0,0,7.11457198345521e+19
NaN,0,0,0,0,0,0,0,1.13296355467101e+19
