NaN,0,0.103113647325253
NaN,0,0.652539573599167
NaN,0,0.249831777326892
NaN,0,0.274760035567147
NaN,0,0.545793808353804
NaN,0,0.27466615959842
NaN,0,0.406738544930531
NaN,0,0.485991004162822
NaN,0,0.341501533799206
NaN,0,0.578675232684382
NaN,0,0.586979221376208
NaN,0,0.187041578179944
NaN,0,0.62312296737154
NaN,0,0.981080795196942
NaN,0,0.464128252011107
NaN,0,0.193205647951436
NaN,0,0.212863569766523
NaN,0,0.19890514929895
NaN,0,0.351742308481474
NaN,0,0.589407820289266
NaN,0,0.251344506529011
NaN,0,0.205319659187252
NaN,0,0.553694388798898
NaN,0,0.698374411655752
NaN,0,0.291935831550669
