120000,1,8.829770e+08
300000,1,2.267391e+07
600000,1,1.215735e+06
900000,1,2.112541e+05
1200000,1,1.226331e+05
1500000,1,6.255264e+04
1800000,1,5.805968e+04
120000,1,8.476821e+08
120000,1,7.990114e+08
120000,1,9.378065e+08
120000,1,9.519370e+08
120000,1,8.586532e+08
120000,1,6.355434e+08
120000,1,1.013880e+09
120000,1,7.925512e+08
120000,1,9.044346e+08
120000,1,1.447801e+09
120000,1,6.652053e+08
120000,1,9.203412e+08
120000,1,9.532411e+08
120000,1,7.965878e+08
120000,1,6.750461e+08
120000,1,1.017843e+09
