NaN,0,0,1522.27496724157
NaN,0,0,1527.60727813033
NaN,0,0,1579.1933058038
NaN,0,0,1596.64511904076
NaN,0,0,1563.95083068592
NaN,0,0,1547.74477296528
NaN,0,0,1567.49976927162
NaN,0,0,1586.02441646987
NaN,0,0,1563.68887481621
NaN,0,0,1578.27809742023
NaN,0,0,1577.39694186015
NaN,0,0,1572.22011573936
NaN,0,0,1594.15244223492
NaN,0,0,1611.13082577787
NaN,0,0,1542.30586510374
NaN,0,0,1495.90667612352
NaN,0,0,1598.5021390378
NaN,0,0,1541.52850879724
NaN,0,0,1583.05836786546
NaN,0,0,1600.83104311795
NaN,0,0,1591.22528302504
NaN,0,0,1599.53175169315
NaN,0,0,1564.11030599828
NaN,0,0,1530.49366339482
NaN,0,0,1594.46910400891
