NaN,0,0,0,0,0,0,0,0,0,0,7.17801453814382e+24
NaN,0,0,0,0,0,0,0,0,0,0,6.64228851227255e+24
NaN,0,0,0,0,0,0,0,0,0,0,7.02426726669356e+24
NaN,0,0,0,0,0,0,0,0,0,0,7.37659016608154e+24
NaN,0,0,0,0,0,0,0,0,0,0,7.12959991070172e+24
NaN,0,0,0,0,0,0,0,0,0,0,7.10205361361761e+24
NaN,0,0,0,0,0,0,0,0,0,0,6.69042545524733e+24
NaN,0,0,0,0,0,0,0,0,0,0,6.79647731762411e+24
NaN,0,0,0,0,0,0,0,0,0,0,7.18776764629669e+24
NaN,0,0,0,0,0,0,0,0,0,0,6.91303027424616e+24
NaN,0,0,0,0,0,0,0,0,0,0,6.95804813875614e+24
NaN,0,0,0,0,0,0,0,0,0,0,6.80999278700003e+24
NaN,0,0,0,0,0,0,0,0,0,0,6.17048279580198e+24
NaN,0,0,0,0,0,0,0,0,0,0,6.14996409665086e+24
NaN,0,0,0,0,0,0,0,0,0,0,6.06908417210294e+24
NaN,0,0,0,0,0,0,0,0,0,0,6.7435517235761e+24
NaN,0,0,0,0,0,0,0,0,0,0,6.68581656382473e+24
NaN,0,0,0,0,0,0,0,0,0,0,7.1300692305441e+24
NaN,0,0,0,0,0,0,0,0,0,0,7.1830729596147e+24
NaN,0,0,0,0,0,0,0,0,0,0,7.20483742269411e+24
NaN,0,0,0,0,0,0,0,0,0,0,7.35204519931943e+24
NaN,0,0,0,0,0,0,0,0,0,0,7.51047704361723e+24
NaN,0,0,0,0,0,0,0,0,0,0,6.62244987313034e+24
NaN,0,0,0,0,0,0,0,0,0,0,6.88327849058971e+24
NaN,0,0,0,0,0,0,0,0,0,0,6.49153017477524e+24
