Inf,5.2683e+24,3.4808e+24,2.3787e+24,1.6154e+24,9.994e+23,7.2631e+23,5.1019e+23,3.8587e+23,2.9413e+23,2.3026e+23,1.7697e+23,1.4475e+23,1.2593e+23,9.8022e+22,8.3655e+22,7.4897e+22,6.7783e+22,6.0636e+22,5.7102e+22,4.9967e+22,4.3272e+22,3.7352e+22,3.5597e+22,3.4547e+22,3.3135e+22,3.13e+22,3.0064e+22,2.8567e+22,2.7899e+22,2.7033e+22,2.6286e+22,2.4995e+22,2.4917e+22,2.3402e+22,2.2486e+22,2.1004e+22,2.0673e+22,1.9893e+22,1.9785e+22,1.8627e+22,1.8061e+22,1.7972e+22,1.7681e+22,1.7256e+22,1.6677e+22,1.6677e+22,1.5266e+22,1.4815e+22,1.441e+22,1.3714e+22,1.3421e+22,1.3421e+22,1.284e+22,1.2405e+22,1.1989e+22,1.1802e+22,1.1522e+22,1.1236e+22,1.0859e+22,1.0828e+22,1.0423e+22,1.0266e+22,9.2801e+21,8.746e+21,8.3499e+21,7.6106e+21,7.5816e+21,7.3914e+21,7.1584e+21,6.6332e+21,6.4646e+21,6.3732e+21,6.216e+21,5.8569e+21,5.4762e+21,5.4133e+21,5.1922e+21,4.7696e+21,4.3991e+21,4.1691e+21,3.7847e+21,3.3622e+21,3.2871e+21,2.9998e+21,2.763e+21,2.7532e+21,2.4458e+21,2.0005e+21,1.851e+21,1.7111e+21,1.619e+21,6.6494e+20,4.5493e+20,4.1683e+20,9.2273e+19,4.3527e+19,22856,22730,19304,18783,18576,15815,15101,14958,14557,13900,11450,11353,11124,10907,10681,10313,10234,10198,10102,9868.3,9807.1,9747.9,9709.9,9431.8,9404,9210.9,9189.4,7508.5,7482.9,7449.1,7444.8,7343.9,6776.7,6752.2,6733.8,6730,6111.7,5893.4,5873.5,5865.3,5793.9,5758.8,5734.4,5258.2,5215.1,5204.5,5191.9,5173.9,5154.1,5145,5139.2,5137.1,5136.3,5029.3,5011.9,5007.7,5003.9,4988.8,4969.5,4966.4,4964.7,4963.5,4809.5,4802.7,4802.3,4481,4434.3,4422.1,4406.2,4399.8,4387.6,4371.5,4117,4086.4,3972.7,3953.4,3947,3819.2,3807.3,3802.6,3776.3,3768.8,3759.3,3565,3562.4,3539.9,3446.9,3394.8,3372.1,3362.4,3316.6,3313.9,3308.5,3186.8,3125.2,3113.4,3097.3,3082.3,3076.8,3075.7,3033.7,3024.4,1947.7,1943,1832.2,1795,1794.2,1792.7,1791.6,1790.6,1765.2,1744.9,1744.4,1743.9,1742.6,1741.2,1740.7,1740.2,1726.5,1688.2,1659.7,1657.1,1656.7,1656,1654.8,1654.4,1559.5,1545.7,1537.3,1535.3,1533.5,1531.7,1506.8,1501.8,1500.1,1422,1300.6,1178.7,1174.7,1171.4,1169.2,1166.6,1160.9,1157.9,1155.2,1154.1,1152.3,1151.4,1137.7,1130.6,1128.2,1125.3,1123.7,1123.3,1121.7,1118,1115.5,1114.4,1113.3,1111.7,1109.4,1108.8,1108,1106.1,1104.8,1104.6,1103.8,1103.4,1102.9,1102.4,1069.4,1067.3,1066.7,1066.3,1066,1065.7,1063.4,1060.6,1054.7,1049.9,1048.6,1047.6,1046.8,1043.6,947.69,944.62,943.46,942.17,941.69,941.23,939.78,938.33,937.01,935.68,935.07,934.93,934.77,934.65,934.47,934.32,934.26,934.2,934.13,934.08,933.83,933.63,933.04,931.92,930.11,927.92,927.65,927.6,927.4,927.39,927.32,927.25,927.23,927.17,927.09,926.97,925.55,924.35,923.94,813.45,812.97,806.03,804.6,803.74,802.81,801.71,800.98,800.14,799.62,799.28,798.36,798.05,797.88,797.58,778.37,767.38,765.78,764.8,763.24,759.22,757.44,752.1,748.67,743.51,740.13,737.86,736.44,735.82,735.22,733.63,724.96,718.85,717.02,714.82,712.33,708.37,706.85,704.74,702.6,702.36,612.89,607.25,593.71,583.8,581.54,581.19,580.99,580.8,580.73,580.51,580.39,579.82,579.58,579.51,579.48,579.44,579.37,579.35,579.32,579.23,579.04,578.49,578.38,578.27,578.17,480.28,477.32,473.78,472.73,471.59,470.75,470.31,469.5,469.07,468.86,468.75,468.66,468.58,468.45,468.36,468.27,468.17,468.03,432.14,431.21,383.57,382.43,381.43,378.51,376.39,374.38,372.84,353.88,352.56,350.85,348.7,347.41,345.77,344.55,343.98,343.09,341.16,340.93,340.63,340.47,340.41,340.22,339.92,339.34,338.59,338.07,337.91,337.66,336.99,336.88,336.69,336.35,335.35,334.79,333.81,333.55,333.25,333.15,332.91,332.8,331.7,330.61,328.93,325.35,320.24,311.13,307.42,305.19,303.54,302.47,301.46,300.69,300.02,299.74,299.46,299.33,299.26,299.1,298.67,298.09,297.41,296.65,295.91,295.32,294.56,293.22,292.24,290.5,287.75,282.81,278.05,276.34,275.2,274.19,272.66,270.66,267.87,263.2,260.94,260.09,258.28,257.17,256.51,256.05,255.62,253.06,252.01,251.38,250.31,249.42,248.65,248.22,247.97,247.83,247.73,247.65,247.53,247.34,247.19,247.05,246.72,246.18,245.92,245.75,245.65,245.58,245.54,245.44,245.35,245.27,245.11,244.79,243.79,243.51,243.17,243.05,242.96,242.84,242.64,242.49,242.41,242.34,242.22,242.18,242.12,242.07,242.06,242.05,242.02,241.99,241.97,241.96,241.93,241.92,241.91,241.9,241.88,241.87,241.85,241.84,241.84,241.83,241.8,241.78,241.78,241.77,241.76,241.75,241.71,241.7,241.67,241.6,241.51,240.89,240.34,240.08,239.87,239.32,237.96,237.37,237.12,236.37,236.2,235.88,235.75,235.62,235.39,235.31,235.24,235.18,235.14,235.11,235.05,235.02,235,234.98,234.96,234.95,234.93,234.92,234.89,234.85,234.83,234.82,234.77,234.74,234.61,234.5,234.43,234.4,234.39,234.37,234.35,234.32,234.32,234.31,234.29,234.26,234.22,234.21,234.14,234.1,234.05,234.01,233.98,233.9,233.84,233.8,233.78,233.74,233.7,233.68,233.68,233.64,233.6,233.6,233.58,233.57,233.56,233.54,233.53,233.52,233.51,233.49,233.46,230.53,229.93,229.53,229.36,229.17,229.01,228.89,228.47,227.9,227.72,227.65,227.5,227.37,227.26,227.14,226.92,226.7,226.43,225.62,224.62,224.46,224.24,224.18,224.13,224.06,224.01,223.97,223.86,223.64,223.49,223.4,223.36,223.3,223.26,223.16,223.11,222.94,222.83,222.63,222.56,222.53,222.48,222.45,222.42,222.4,222.35,222.32,222.3,222.29,222.28,222.27,222.26,222.25,222.24,222.24,222.23,222.23,222.2,222.15,222.11,222.1,222.1,222.09,222.09,222.06,222.04,222.04,222.04,222.03,222.03,222.03,221.93,221.9,221.88,221.81,221.77,221.76,221.75,221.74,221.74,221.73,221.72,221.72,221.71,221.7,221.7,221.69,221.68,221.67,221.66,221.65,221.64,221.62,221.61,221.52,221.36,221.2,221.1,221.07,221.06,221.05,221.02,221,220.99,220.99,220.98,220.98,220.97,220.96,220.96,220.94,220.93,220.93,220.93,220.92,220.92,220.92,220.91,220.9,220.89,220.87,220.84,220.81,220.8,220.8,220.8,220.79,220.78,220.77,220.76,220.76,220.75,220.72,220.71,220.69,220.66,220.62,220.61,220.57,220.55,220.53,220.52,220.51,220.51,220.49,220.43,220.41,220.41,220.4,220.39,220.38,220.37,220.37,220.37,220.37,220.37,220.36,220.36,220.36,220.36,220.36,220.36,220.36,220.35,220.35,220.35,220.34,220.33,220.32,220.31,220.31,220.31,220.31,220.3,220.3,220.3,220.3,220.3,220.3,220.3,220.3,220.3,220.3,220.3,220.3,220.3,220.3,220.3,220.3,220.29,220.29,220.29,220.29,220.29,220.29,220.29,220.29,220.29,220.29,220.29,220.29,220.29,220.28,220.27,220.24,220.23,220.22,220.2,220.17,220.1,220.04,219.97,219.88,219.83,219.76,219.74,219.69,219.67,219.65,219.63,219.62,219.61,219.6,219.6,219.58,219.56,219.53,219.45,219.43,219.42,219.4,219.4,219.39,219.39,219.39,219.38,219.38,219.37,219.35,219.32,219.29,219.21,218.94,218.83,218.72,218.67,218.6,218.58,218.56,218.55,218.53,218.52,218.5,218.47,218.45,218.43,218.34,218.24,218.21,218.06,217.99,217.98,217.97,217.96,217.96,217.94,217.94,217.93,217.92,217.91,217.89,217.86,217.83,217.78,217.77,217.75,217.73,217.72,217.7,217.67,217.66,217.65,217.63,217.61,217.52,217.49,217.48,217.47,217.47,217.46,217.46,217.45,217.45,217.44,217.44,217.44,217.43,217.41,217.35,217.32,217.31,217.3,217.26,217.17,216.82,216.7,216.51,216.32,216.04,215.66,215.49,215.38,215.29,215.2,215.08,214.64,214.45,214.06,213.38,212.64,211.12,210.5,210,209.46,209.36,209.27,208.94,208.81,208.59,208.38,207.66,202.79,200.75,200.3,199.87,199.44,198.43,197.93,197.22,196.44,195.98,195.55,195.06,194.92,194.61,194.48,194.35,194.26,194.23,194.2,194.17,194.15,194.12,194.07,194.04,194.01,193.98,193.96,193.94,193.93,193.91,193.89,193.88,193.84,193.81,193.76,193.71,193.6,193.47,193.41,193.34,193.29,193.24,193.2,193.19,193.18,193.17,193.16,193.15,193.14,193.14,193.13,193.11,193.11,193.09,193.09,193.08,193.06,193.04,193.03,192.99,192.91,192.85,192.76,192.7,192.69,192.68,192.68,192.67,192.66,192.66,192.65,192.65,192.65,192.64,192.64,192.61,192.61,192.6,192.59,192.58,192.56,192.55,192.53,192.46,192.4,192.2,191.89,191.52,191.3,191.26,191.15,191.07,191.05,191.01,190.99,190.95,190.93,190.92,190.9,190.87,190.84,190.83,190.81,190.78,190.76,190.74,190.73,190.71,190.7,190.68,190.66,190.63,190.58,190.54,190.52,190.5,190.47,190.47,190.46,190.46,190.46,190.46,190.45,190.45,190.44,190.43,190.42,190.41,190.39,190.38,190.38,190.37,190.36,190.36,190.35,190.35,190.35,190.35,190.34,190.34,190.34,190.34,190.33,190.33,190.32,190.32,190.31,190.3,190.29,190.28,190.27,190.26,190.25,190.25,190.24,190.23,190.22,190.21,190.2,190.2,190.18,190.15,190.11,190.09,190.08,190.07,190.07,190.05,190.03,190.01,190.01,190,189.99,189.98,189.95,189.92,189.9,189.88,189.85,189.81,189.78,189.75,189.72,189.7,189.69,189.68,189.67,189.66,189.64,189.61,189.59,189.58,189.56,189.56,189.55,189.55,189.54,189.54,189.53,189.53,189.53,189.52,189.52,189.52,189.52,189.52,189.52,189.51,189.48,189.45,189.44,189.43,189.43,189.42,189.42,189.42,189.42,189.42,189.41,189.4,189.39,189.38,189.38,189.37,189.36,189.33,189.31,189.26,189.24,189.21,189.18,189.15,189.1,189.08,189.07,189.04,189.02,188.98,188.95,188.92,188.87,188.85,188.84,188.83,188.83,188.8,188.8,188.8,188.79,188.79,188.79,188.78,188.77,188.76,188.76,188.75,188.74,188.73,188.72,188.71,188.71,188.7,188.69,188.68,188.67,188.65,188.64,188.63,188.62,188.61,188.61,188.61,188.61,188.6,188.6,188.59,188.58,188.57,188.51,188.47,188.46,188.44,188.43,188.43,188.43,188.42,188.41,188.4,188.39,188.39,188.39,188.39,188.38,188.37,188.36,188.35,188.34,188.33,188.32,188.32,188.3,188.3,188.28,188.26,188.24,188.23,188.19,188.13,188.1,188.05,187.99,187.93,187.87,187.84,187.83,187.82,187.81,187.8,187.8,187.79,187.79,187.78,187.72,187.67,187.65,187.62,187.59,187.58,187.55,187.54,187.51,187.49,187.49,187.48,187.46,187.45,187.44,187.44,187.43,187.42,187.42,187.41,187.41,187.41,187.41,187.41,187.4,187.4,187.4,187.4,187.4,187.4,187.4,187.4,187.39,187.39,187.38,187.38,187.37,187.35,187.35,187.34,187.33,187.33,187.32,187.32,187.32,187.31,187.31,187.31,187.31,187.3
0,50,100,150,200,250,300,350,400,450,500,550,600,650,700,750,800,850,900,950,1000,1050,1100,1150,1200,1250,1300,1350,1400,1450,1500,1550,1600,1650,1700,1750,1800,1850,1900,1950,2000,2050,2100,2150,2200,2250,2300,2350,2400,2450,2500,2550,2600,2650,2700,2750,2800,2850,2900,2950,3000,3050,3100,3150,3200,3250,3300,3350,3400,3450,3500,3550,3600,3650,3700,3750,3800,3850,3900,3950,4000,4050,4100,4150,4200,4250,4300,4350,4400,4450,4500,4550,4600,4650,4700,4750,4800,4850,4900,4950,5000,5050,5100,5150,5200,5250,5300,5350,5400,5450,5500,5550,5600,5650,5700,5750,5800,5850,5900,5950,6000,6050,6100,6150,6200,6250,6300,6350,6400,6450,6500,6550,6600,6650,6700,6750,6800,6850,6900,6950,7000,7050,7100,7150,7200,7250,7300,7350,7400,7450,7500,7550,7600,7650,7700,7750,7800,7850,7900,7950,8000,8050,8100,8150,8200,8250,8300,8350,8400,8450,8500,8550,8600,8650,8700,8750,8800,8850,8900,8950,9000,9050,9100,9150,9200,9250,9300,9350,9400,9450,9500,9550,9600,9650,9700,9750,9800,9850,9900,9950,10000,10050,10100,10150,10200,10250,10300,10350,10400,10450,10500,10550,10600,10650,10700,10750,10800,10850,10900,10950,11000,11050,11100,11150,11200,11250,11300,11350,11400,11450,11500,11550,11600,11650,11700,11750,11800,11850,11900,11950,12000,12050,12100,12150,12200,12250,12300,12350,12400,12450,12500,12550,12600,12650,12700,12750,12800,12850,12900,12950,13000,13050,13100,13150,13200,13250,13300,13350,13400,13450,13500,13550,13600,13650,13700,13750,13800,13850,13900,13950,14000,14050,14100,14150,14200,14250,14300,14350,14400,14450,14500,14550,14600,14650,14700,14750,14800,14850,14900,14950,15000,15050,15100,15150,15200,15250,15300,15350,15400,15450,15500,15550,15600,15650,15700,15750,15800,15850,15900,15950,16000,16050,16100,16150,16200,16250,16300,16350,16400,16450,16500,16550,16600,16650,16700,16750,16800,16850,16900,16950,17000,17050,17100,17150,17200,17250,17300,17350,17400,17450,17500,17550,17600,17650,17700,17750,17800,17850,17900,17950,18000,18050,18100,18150,18200,18250,18300,18350,18400,18450,18500,18550,18600,18650,18700,18750,18800,18850,18900,18950,19000,19050,19100,19150,19200,19250,19300,19350,19400,19450,19500,19550,19600,19650,19700,19750,19800,19850,19900,19950,20000,20050,20100,20150,20200,20250,20300,20350,20400,20450,20500,20550,20600,20650,20700,20750,20800,20850,20900,20950,21000,21050,21100,21150,21200,21250,21300,21350,21400,21450,21500,21550,21600,21650,21700,21750,21800,21850,21900,21950,22000,22050,22100,22150,22200,22250,22300,22350,22400,22450,22500,22550,22600,22650,22700,22750,22800,22850,22900,22950,23000,23050,23100,23150,23200,23250,23300,23350,23400,23450,23500,23550,23600,23650,23700,23750,23800,23850,23900,23950,24000,24050,24100,24150,24200,24250,24300,24350,24400,24450,24500,24550,24600,24650,24700,24750,24800,24850,24900,24950,25000,25050,25100,25150,25200,25250,25300,25350,25400,25450,25500,25550,25600,25650,25700,25750,25800,25850,25900,25950,26000,26050,26100,26150,26200,26250,26300,26350,26400,26450,26500,26550,26600,26650,26700,26750,26800,26850,26900,26950,27000,27050,27100,27150,27200,27250,27300,27350,27400,27450,27500,27550,27600,27650,27700,27750,27800,27850,27900,27950,28000,28050,28100,28150,28200,28250,28300,28350,28400,28450,28500,28550,28600,28650,28700,28750,28800,28850,28900,28950,29000,29050,29100,29150,29200,29250,29300,29350,29400,29450,29500,29550,29600,29650,29700,29750,29800,29850,29900,29950,30000,30050,30100,30150,30200,30250,30300,30350,30400,30450,30500,30550,30600,30650,30700,30750,30800,30850,30900,30950,31000,31050,31100,31150,31200,31250,31300,31350,31400,31450,31500,31550,31600,31650,31700,31750,31800,31850,31900,31950,32000,32050,32100,32150,32200,32250,32300,32350,32400,32450,32500,32550,32600,32650,32700,32750,32800,32850,32900,32950,33000,33050,33100,33150,33200,33250,33300,33350,33400,33450,33500,33550,33600,33650,33700,33750,33800,33850,33900,33950,34000,34050,34100,34150,34200,34250,34300,34350,34400,34450,34500,34550,34600,34650,34700,34750,34800,34850,34900,34950,35000,35050,35100,35150,35200,35250,35300,35350,35400,35450,35500,35550,35600,35650,35700,35750,35800,35850,35900,35950,36000,36050,36100,36150,36200,36250,36300,36350,36400,36450,36500,36550,36600,36650,36700,36750,36800,36850,36900,36950,37000,37050,37100,37150,37200,37250,37300,37350,37400,37450,37500,37550,37600,37650,37700,37750,37800,37850,37900,37950,38000,38050,38100,38150,38200,38250,38300,38350,38400,38450,38500,38550,38600,38650,38700,38750,38800,38850,38900,38950,39000,39050,39100,39150,39200,39250,39300,39350,39400,39450,39500,39550,39600,39650,39700,39750,39800,39850,39900,39950,40000,40050,40100,40150,40200,40250,40300,40350,40400,40450,40500,40550,40600,40650,40700,40750,40800,40850,40900,40950,41000,41050,41100,41150,41200,41250,41300,41350,41400,41450,41500,41550,41600,41650,41700,41750,41800,41850,41900,41950,42000,42050,42100,42150,42200,42250,42300,42350,42400,42450,42500,42550,42600,42650,42700,42750,42800,42850,42900,42950,43000,43050,43100,43150,43200,43250,43300,43350,43400,43450,43500,43550,43600,43650,43700,43750,43800,43850,43900,43950,44000,44050,44100,44150,44200,44250,44300,44350,44400,44450,44500,44550,44600,44650,44700,44750,44800,44850,44900,44950,45000,45050,45100,45150,45200,45250,45300,45350,45400,45450,45500,45550,45600,45650,45700,45750,45800,45850,45900,45950,46000,46050,46100,46150,46200,46250,46300,46350,46400,46450,46500,46550,46600,46650,46700,46750,46800,46850,46900,46950,47000,47050,47100,47150,47200,47250,47300,47350,47400,47450,47500,47550,47600,47650,47700,47750,47800,47850,47900,47950,48000,48050,48100,48150,48200,48250,48300,48350,48400,48450,48500,48550,48600,48650,48700,48750,48800,48850,48900,48950,49000,49050,49100,49150,49200,49250,49300,49350,49400,49450,49500,49550,49600,49650,49700,49750,49800,49850,49900,49950,50000,50050,50100,50150,50200,50250,50300,50350,50400,50450,50500,50550,50600,50650,50700,50750,50800,50850,50900,50950,51000,51050,51100,51150,51200,51250,51300,51350,51400,51450,51500,51550,51600,51650,51700,51750,51800,51850,51900,51950,52000,52050,52100,52150,52200,52250,52300,52350,52400,52450,52500,52550,52600,52650,52700,52750,52800,52850,52900,52950,53000,53050,53100,53150,53200,53250,53300,53350,53400,53450,53500,53550,53600,53650,53700,53750,53800,53850,53900,53950,54000,54050,54100,54150,54200,54250,54300,54350,54400,54450,54500,54550,54600,54650,54700,54750,54800,54850,54900,54950,55000,55050,55100,55150,55200,55250,55300,55350,55400,55450,55500,55550,55600,55650,55700,55750,55800,55850,55900,55950,56000,56050,56100,56150,56200,56250,56300,56350,56400,56450,56500,56550,56600,56650,56700,56750,56800,56850,56900,56950,57000,57050,57100,57150,57200,57250,57300,57350,57400,57450,57500,57550,57600,57650,57700,57750,57800,57850,57900,57950,58000,58050,58100,58150,58200,58250,58300,58350,58400,58450,58500,58550,58600,58650,58700,58750,58800,58850,58900,58950,59000,59050,59100,59150,59200,59250,59300,59350,59400,59450,59500,59550,59600,59650,59700,59750,59800,59850,59900,59950,60000,60050,60100,60150,60200,60250,60300,60350,60400,60450,60500,60550,60600,60650,60700,60750,60800,60850,60900,60950,61000,61050,61100,61150,61200,61250,61300,61350,61400,61450,61500,61550,61600,61650,61700,61750,61800,61850,61900,61950,62000,62050,62100,62150,62200,62250,62300,62350,62400,62450,62500,62550,62600,62650,62700,62750,62800,62850,62900,62950,63000,63050,63100,63150,63200,63250,63300,63350,63400,63450,63500,63550,63600,63650,63700,63750,63800,63850,63900,63950,64000,64050,64100,64150,64200,64250,64300,64350,64400,64450,64500,64550,64600,64650,64700,64750,64800,64850,64900,64950,65000,65050,65100,65150,65200,65250,65300,65350,65400,65450,65500,65550,65600,65650,65700,65750,65800,65850,65900,65950,66000,66050,66100,66150,66200,66250,66300,66350,66400,66450,66500,66550,66600,66650
