NaN,0,0,0,0,0,0,0,0,0,0,5.04683832014268
NaN,0,0,0,0,0,0,0,0,0,0,5.04683832014268
NaN,0,0,0,0,0,0,0,0,0,0,5.04683832014268
NaN,0,0,0,0,0,0,0,0,0,0,5.04683832014268
NaN,0,0,0,0,0,0,0,0,0,0,5.04683832014268
NaN,0,0,0,0,0,0,0,0,0,0,5.04683832014268
NaN,0,0,0,0,0,0,0,0,0,0,5.04683832014268
NaN,0,0,0,0,0,0,0,0,0,0,5.04683832014268
NaN,0,0,0,0,0,0,0,0,0,0,5.04338639459309
NaN,0,0,0,0,0,0,0,0,0,0,5.04338639459309
NaN,0,0,0,0,0,0,0,0,0,0,5.04683832014268
NaN,0,0,0,0,0,0,0,0,0,0,5.04338639459309
NaN,0,0,0,0,0,0,0,0,0,0,5.04338639459309
NaN,0,0,0,0,0,0,0,0,0,0,5.04338639459309
NaN,0,0,0,0,0,0,0,0,0,0,5.04338639459309
NaN,0,0,0,0,0,0,0,0,0,0,5.04338639459309
NaN,0,0,0,0,0,0,0,0,0,0,10.0520500403809
NaN,0,0,0,0,0,0,0,0,0,0,3.98065719387794
NaN,0,0,0,0,0,0,0,0,0,0,5.03890600309516
NaN,0,0,0,0,0,0,0,0,0,0,3.98065099061733
NaN,0,0,0,0,0,0,0,0,0,0,5.05452721630857
NaN,0,0,0,0,0,0,0,0,0,0,5.04115057568361
NaN,0,0,0,0,0,0,0,0,0,0,5.07924648066324
NaN,0,0,0,0,0,0,0,0,0,0,5.05104537676418
NaN,0,0,0,0,0,0,0,0,0,0,3.98067503093254
