NaN,0,0,0,0,0,0,0,0,0,0,0,0,1.42370717968518e+21
NaN,0,0,0,0,0,0,0,0,0,0,0,0,2.51414777886266e+21
NaN,0,0,0,0,0,0,0,0,0,0,0,0,1.48661860275947e+21
NaN,0,0,0,0,0,0,0,0,0,0,0,0,1.72918243116136e+21
NaN,0,0,0,0,0,0,0,0,0,0,0,0,2.25175587066418e+21
NaN,0,0,0,0,0,0,0,0,0,0,0,0,1.84577113329869e+21
NaN,0,0,0,0,0,0,0,0,0,0,0,0,1.66694902632155e+21
NaN,0,0,0,0,0,0,0,0,0,0,0,0,1.7149302568014e+21
NaN,0,0,0,0,0,0,0,0,0,0,0,0,1.58507094924722e+21
NaN,0,0,0,0,0,0,0,0,0,0,0,0,2.12187448261783e+21
NaN,0,0,0,0,0,0,0,0,0,0,0,0,1.36495053721834e+21
NaN,0,0,0,0,0,0,0,0,0,0,0,0,2.58952304571866e+21
NaN,0,0,0,0,0,0,0,0,0,0,0,0,2.1363373648372e+21
NaN,0,0,0,0,0,0,0,0,0,0,0,0,1.95681942059335e+21
NaN,0,0,0,0,0,0,0,0,0,0,0,0,1.59654110980495e+21
NaN,0,0,0,0,0,0,0,0,0,0,0,0,2.00384863463176e+21
NaN,0,0,0,0,0,0,0,0,0,0,0,0,1.36932207455829e+21
NaN,0,0,0,0,0,0,0,0,0,0,0,0,2.45907326460258e+21
NaN,0,0,0,0,0,0,0,0,0,0,0,0,1.97721255946166e+21
NaN,0,0,0,0,0,0,0,0,0,0,0,0,1.79959514811889e+21
NaN,0,0,0,0,0,0,0,0,0,0,0,0,1.97835368119395e+21
NaN,0,0,0,0,0,0,0,0,0,0,0,0,1.75093464924587e+21
NaN,0,0,0,0,0,0,0,0,0,0,0,0,1.84519903224061e+21
NaN,0,0,0,0,0,0,0,0,0,0,0,0,1.8167212687411e+21
NaN,0,0,0,0,0,0,0,0,0,0,0,0,1.63301854614547e+21
