NaN,0,0,0,0,0,0,0,0.4781937255926
NaN,0,0,0,0,0,0,0,0.954455716509204
NaN,0,0,0,0,0,0,0,0.4781937255926
NaN,0,0,0,0,0,0,0,0.4781937255926
NaN,0,0,0,0,0,0,0,0.954455716509204
NaN,0,0,0,0,0,0,0,0.954455716509204
NaN,0,0,0,0,0,0,0,0.954455716509204
NaN,0,0,0,0,0,0,0,0.954455716509204
NaN,0,0,0,0,0,0,0,0.954455716509204
NaN,0,0,0,0,0,0,0,0.954455716509204
NaN,0,0,0,0,0,0,0,0.954455716509204
NaN,0,0,0,0,0,0,0,0.954455716509204
NaN,0,0,0,0,0,0,0,0.954455716509204
NaN,0,0,0,0,0,0,0,0.954455716509204
NaN,0,0,0,0,0,0,0,0.954455716509204
NaN,0,0,0,0,0,0,0,0.954455716509204
NaN,0,0,0,0,0,0,0,0.806956203678599
NaN,0,0,0,0,0,0,0,0.72188495379497
NaN,0,0,0,0,0,0,0,0.101156651891322
NaN,0,0,0,0,0,0,0,0.984466866853874
NaN,0,0,0,0,0,0,0,386.558375319459
NaN,0,0,0,0,0,0,0,0.552424607151057
NaN,0,0,0,0,0,0,0,0.990370406498018
NaN,0,0,0,0,0,0,0,0.830810017076539
NaN,0,0,0,0,0,0,0,0.570836253239109
