NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.30207302195505
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.93792651826324
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.81591666486873
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5106257299461
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3121282051862
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52670483156684
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7508099636257
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5516028846596
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9507449191552
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.81036776980048
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.68655990737759
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.19894762065647
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3528700186154
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.47381616787431
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.40993503759243
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.205468225922
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1266932421316
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8201720538574
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3735847492268
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7338001482089
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5760190179444
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2284637475564
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4125802507529
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.84501412131906
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.428816560262
