NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98040655862211e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.85345342598837e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88126745276066e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.43312232347111e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.09358869018345e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.29487404262054e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.03951016688232e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.20594270062974e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.96245724305321e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.87917324718226e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.32747296140367e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0377018416698e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16785717235345e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.23351050356052e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.41495359069415e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.02783591297213e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89179075683611e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.57323781862445e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7085627147141e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.95122341485364e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.01344747851809e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.71510339772113e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0298281621834e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.32536844918555e+24
NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14943861112899e+24
