NaN,0,0,0,0,0,0,0,0,0,0,6.36727200591545
NaN,0,0,0,0,0,0,0,0,0,0,3.98081597393551
NaN,0,0,0,0,0,0,0,0,0,0,3.98075396767665
NaN,0,0,0,0,0,0,0,0,0,0,5.66940777964441
NaN,0,0,0,0,0,0,0,0,0,0,3.98714814843377
NaN,0,0,0,0,0,0,0,0,0,0,6.50983689198009
NaN,0,0,0,0,0,0,0,0,0,0,6.09723818970919
NaN,0,0,0,0,0,0,0,0,0,0,3.98132678273955
NaN,0,0,0,0,0,0,0,0,0,0,5.24602837855197
NaN,0,0,0,0,0,0,0,0,0,0,3.98079530329258
NaN,0,0,0,0,0,0,0,0,0,0,3.98733746641771
NaN,0,0,0,0,0,0,0,0,0,0,3.98458115262197
NaN,0,0,0,0,0,0,0,0,0,0,3.98179774730361
NaN,0,0,0,0,0,0,0,0,0,0,6.74457615388881
NaN,0,0,0,0,0,0,0,0,0,0,3.98075890913106
NaN,0,0,0,0,0,0,0,0,0,0,3.98212910340611
NaN,0,0,0,0,0,0,0,0,0,0,3.98079697764863
NaN,0,0,0,0,0,0,0,0,0,0,6.1815294604933
NaN,0,0,0,0,0,0,0,0,0,0,3.98177682450142
NaN,0,0,0,0,0,0,0,0,0,0,3.98099156500059
NaN,0,0,0,0,0,0,0,0,0,0,3.98093654740115
NaN,0,0,0,0,0,0,0,0,0,0,5.68007001403969
NaN,0,0,0,0,0,0,0,0,0,0,3.99048044158368
NaN,0,0,0,0,0,0,0,0,0,0,3.98074480322125
NaN,0,0,0,0,0,0,0,0,0,0,3.98087117078349
