NaN,0,0,0,0,0,188927401723325
NaN,0,0,0,0,0,86982333868975.6
NaN,0,0,0,0,0,567990810123.601
NaN,0,0,0,0,0,378156556735517
NaN,0,0,0,0,0,306010860874.899
NaN,0,0,0,0,0,1.3217893467758e+15
NaN,0,0,0,0,0,67181952090181.7
NaN,0,0,0,0,0,11008852141474.4
NaN,0,0,0,0,0,21923483473073.5
NaN,0,0,0,0,0,6224647109210.16
NaN,0,0,0,0,0,11544777578889.8
NaN,0,0,0,0,0,82433632542655.5
NaN,0,0,0,0,0,323882505881893
NaN,0,0,0,0,0,43220205725811.9
NaN,0,0,0,0,0,10276676221192.1
NaN,0,0,0,0,0,113443128669236
NaN,0,0,0,0,0,33848628788550.6
NaN,0,0,0,0,0,151281258809107
NaN,0,0,0,0,0,30100939341077.1
NaN,0,0,0,0,0,46512833762652.8
NaN,0,0,0,0,0,3359571110231.25
NaN,0,0,0,0,0,70980749456296.5
NaN,0,0,0,0,0,11400368294037.4
NaN,0,0,0,0,0,172837786039138
NaN,0,0,0,0,0,3105105861720.98
