NaN,0,0,0,0,0,0,0,6.36004511983463e+19
NaN,0,0,0,0,0,0,0,4.34767645471577e+19
NaN,0,0,0,0,0,0,0,1.07047750912686e+20
NaN,0,0,0,0,0,0,0,6.3664784928348e+19
NaN,0,0,0,0,0,0,0,6.35934389358418e+19
NaN,0,0,0,0,0,0,0,53094210.1291781
NaN,0,0,0,0,0,0,0,6.35958405349908e+19
NaN,0,0,0,0,0,0,0,6.36180452010344e+19
NaN,0,0,0,0,0,0,0,1.2712312168491e+20
NaN,0,0,0,0,0,0,0,3500548172278.59
NaN,0,0,0,0,0,0,0,1.22252694680497e+20
NaN,0,0,0,0,0,0,0,1.27100744154743e+20
NaN,0,0,0,0,0,0,0,4.34768762355739e+19
NaN,0,0,0,0,0,0,0,1.07058884821059e+20
NaN,0,0,0,0,0,0,0,4.34795499479611e+19
NaN,0,0,0,0,0,0,0,4.34765158253003e+19
NaN,0,0,0,0,0,0,0,6.36040327566003e+19
NaN,0,0,0,0,0,0,0,1.27130331617908e+20
NaN,0,0,0,0,0,0,0,6.35963219133781e+19
NaN,0,0,0,0,0,0,0,6.412264899924e+19
NaN,0,0,0,0,0,0,0,222678670.536764
NaN,0,0,0,0,0,0,0,6.35935857185923e+19
NaN,0,0,0,0,0,0,0,6.36065427705286e+19
NaN,0,0,0,0,0,0,0,4.34756431452649e+19
NaN,0,0,0,0,0,0,0,4.34731090101683e+19
